time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2010-05-31T22:37:59.330Z,-38.86,176.462,63.7,4.1,ml,71,41,,,pde,pde20100531223759330_63,2013-03-16T01:49:40.699Z,"North Island of New Zealand",earthquake
2010-05-31T22:35:40.000Z,38.952,-109.354,1.8,2.9,ml,35,38.8,,,pde,pde20100531223540000_1,2013-03-16T01:49:40.695Z,"Utah",earthquake
2010-05-31T22:20:18.890Z,17.47,-95.523,113.8,4.5,mb,93,48.7,,,pde,pde20100531222018890_113,2013-03-16T01:49:40.687Z,"Oaxaca, Mexico",earthquake
2010-05-31T21:58:19.170Z,32.524,-104.607,5,4,ml,16,83.8,,1.09,pde,pde20100531215819170_5,2013-03-16T01:49:40.682Z,"New Mexico",earthquake
2010-05-31T21:46:14.190Z,-4.453,-102.006,10,4.6,mb,46,120,,0.9,pde,pde20100531214614190_10,2013-03-16T01:49:40.678Z,"central East Pacific Rise",earthquake
2010-05-31T21:36:08.000Z,56.439,-152.782,10.6,3.1,ml,38,209.7,,,pde,pde20100531213608000_10,2013-03-16T01:49:40.674Z,"Kodiak Island region, Alaska",earthquake
2010-05-31T21:31:42.140Z,15.49,146.149,100.9,4.7,mb,39,139.6,,0.97,pde,pde20100531213142140_100,2013-03-16T01:49:40.670Z,"Saipan region, Northern Mariana Islands",earthquake
2010-05-31T19:51:45.870Z,11.132,93.471,112,6.5,mwc,422,19.2,,1.09,pde,pde20100531195145870_112,2014-04-10T01:47:20.125Z,"Andaman Islands, India region",earthquake
2010-05-31T16:35:01.960Z,30.541,141.902,42.8,4.7,mwr,172,50.6,,0.74,pde,pde20100531163501960_42,2013-03-16T01:49:40.604Z,"Izu Islands, Japan region",earthquake
2010-05-31T16:19:38.250Z,56.229,-152.546,26.3,4.4,mb,126,144.9,,,pde,pde20100531161938250_26,2013-03-16T01:49:40.594Z,"Kodiak Island region, Alaska",earthquake
2010-05-31T15:28:07.610Z,52.322,-175.635,184,2.6,m,12,201.9,,,pde,pde20100531152807610_184,2013-03-16T01:49:40.592Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-05-31T15:24:47.840Z,55.82,-153.141,32.4,3.4,ml,37,212.2,,,pde,pde20100531152447840_32,2013-03-16T01:49:40.589Z,"south of Alaska",earthquake
2010-05-31T14:17:57.960Z,-56.118,-27.107,98.4,4.1,mb,17,102.3,,0.57,pde,pde20100531141757960_98,2013-03-16T01:49:40.587Z,"South Sandwich Islands region",earthquake
