time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2010-06-30T23:34:51.000Z,34.266,-97.476,3.8,2.7,md,10,95.6,,,pde,pde20100630233451000_3,2013-03-16T01:49:53.823Z,"Oklahoma",earthquake
2010-06-30T22:58:34.600Z,37.448,-121.767,7.4,2.9,ml,5,185.5,,,pde,pde20100630225834600_7,2014-04-09T08:53:23.718Z,"San Francisco Bay area, California",earthquake
2010-06-30T22:34:28.590Z,22.96,125.024,5.8,5.3,mwc,175,41.2,,0.99,pde,pde20100630223428590_5,2013-03-16T01:49:53.805Z,"southeast of Taiwan",earthquake
2010-06-30T22:33:32.490Z,63.066,-152.679,18.9,3,ml,25,155.2,,,pde,pde20100630223332490_18,2013-03-16T01:49:53.802Z,"Central Alaska",earthquake
2010-06-30T22:24:24.000Z,-21.478,-68.572,131.2,5,mb,179,113.2,,,pde,pde20100630222424000_131,2014-04-10T02:15:42.261Z,"Antofagasta, Chile",earthquake
2010-06-30T22:18:15.070Z,-55.441,-27.843,35,4.7,mb,28,58.3,,1.03,pde,pde20100630221815070_35,2013-03-16T01:49:53.783Z,"South Sandwich Islands region",earthquake
2010-06-30T21:26:03.590Z,-46.234,165.634,12,4.8,mb,36,69.5,,,pde,pde20100630212603590_12,2013-03-16T01:49:53.780Z,"off the west coast of the South Island of New Zealand",earthquake
2010-06-30T19:51:01.300Z,32.44,-115.577,6,3.1,md,8,86.4,,,pde,pde20100630195101300_6,2013-03-16T01:49:53.778Z,"Baja California, Mexico",earthquake
2010-06-30T19:50:05.200Z,32.421,-115.543,4,3,ml,9,86.6,,,pde,pde20100630195005200_4,2013-03-16T01:49:53.776Z,"Baja California, Mexico",earthquake
2010-06-30T19:38:35.090Z,-8.424,119.009,167.6,4.7,mb,52,33,,1.13,pde,pde20100630193835090_167,2013-03-16T01:49:53.771Z,"Flores region, Indonesia",earthquake
2010-06-30T19:27:32.660Z,-18.749,-175.423,262.6,4.1,mb,14,196.1,,0.99,pde,pde20100630192732660_262,2013-03-16T01:49:53.769Z,"Tonga",earthquake
2010-06-30T19:16:44.400Z,38.587,93.529,10,4.5,mb,41,86.8,,0.92,pde,pde20100630191644400_10,2013-03-16T01:49:53.765Z,"northern Qinghai, China",earthquake
2010-06-30T18:24:43.700Z,32.222,-115.277,6,3.1,ml,9,91.3,,,pde,pde20100630182443700_6,2014-04-09T00:25:22.075Z,"Baja California, Mexico",earthquake
2010-06-30T15:52:24.600Z,16.219,-97.967,8.8,4.1,md,4,187,,,pde,pde20100630155224600_8,2013-03-16T01:49:53.762Z,"Oaxaca, Mexico",earthquake
2010-06-30T15:30:32.600Z,32.219,-115.293,8,3,ml,7,99,,,pde,pde20100630153032600_8,2013-03-16T01:49:53.761Z,"Baja California, Mexico",earthquake
2010-06-30T15:17:11.400Z,-55.395,-27.94,35,5.3,mwc,76,43.3,,0.81,pde,pde20100630151711400_35,2013-03-16T01:49:53.753Z,"South Sandwich Islands region",earthquake
2010-06-30T14:57:11.120Z,-33.232,-178.734,56.6,4.7,mb,35,169.9,,0.83,pde,pde20100630145711120_56,2013-03-16T01:49:53.748Z,"south of the Kermadec Islands",earthquake
2010-06-30T14:57:03.120Z,-0.581,100.057,109,4.7,mb,37,94.6,,1.02,pde,pde20100630145703120_109,2013-03-16T01:49:53.744Z,"southern Sumatra, Indonesia",earthquake
2010-06-30T14:43:49.780Z,13.01,144.722,84.7,4.7,mb,62,50.7,,0.89,pde,pde20100630144349780_84,2014-04-10T02:15:28.373Z,"Guam region",earthquake
2010-06-30T14:10:06.650Z,37.834,-122.026,10.4,2.2,md,7,147.5,,,pde,pde20100630141006650_10,2014-04-09T08:53:07.027Z,"San Francisco Bay area, California",earthquake
2010-06-30T13:26:12.600Z,16.196,-97.951,4.4,4.1,md,4,188,,,pde,pde20100630132612600_4,2013-03-16T01:49:53.711Z,"Oaxaca, Mexico",earthquake
2010-06-30T13:24:40.750Z,39.582,-123.449,7.4,2.2,md,6,197.2,,,pde,pde20100630132440750_7,2014-04-09T08:52:53.351Z,"Northern California",earthquake
2010-06-30T13:09:14.060Z,33.383,93.909,42.9,4.5,mb,47,51.5,,0.72,pde,pde20100630130914060_42,2013-03-16T01:49:53.706Z,"southern Qinghai, China",earthquake
2010-06-30T12:04:07.000Z,-35.125,-72.69,14,4.4,mb,22,145.6,,,pde,pde20100630120407000_14,2013-03-16T01:49:53.704Z,"offshore Maule, Chile",earthquake
2010-06-30T11:53:45.000Z,45.41,6.474,2,4.3,ml,85,50.4,,,pde,pde20100630115345000_2,2013-03-16T01:49:53.692Z,"France",earthquake
2010-06-30T10:54:52.480Z,-0.739,99.786,88.6,5,mwc,124,46.3,,0.96,pde,pde20100630105452480_88,2013-03-16T01:49:53.677Z,"southern Sumatra, Indonesia",earthquake
2010-06-30T09:06:37.870Z,-1.479,-81.244,41.4,4.2,mb,13,111.5,,1.28,pde,pde20100630090637870_41,2013-03-16T01:49:53.675Z,"off the coast of Ecuador",earthquake
2010-06-30T08:56:58.890Z,39.418,-119.917,10.5,2.3,ml,9,105.7,,,pde,pde20100630085658890_10,2013-03-16T01:49:53.674Z,"Nevada",earthquake
2010-06-30T08:31:45.270Z,32.313,104.908,32.9,4.8,mb,66,58,,0.69,pde,pde20100630083145270_32,2013-03-16T01:49:53.668Z,"Sichuan-Gansu border region, China",earthquake
2010-06-30T08:08:26.860Z,37.559,-118.872,6.3,2,md,6,149.3,,,pde,pde20100630080826860_6,2014-04-09T08:52:39.942Z,"Central California",earthquake
2010-06-30T08:03:02.940Z,32.665,-115.912,12.6,3.7,ml,16,74.7,,,pde,pde20100630080302940_12,2014-04-09T00:24:53.221Z,"Southern California",earthquake
2010-06-30T07:46:34.360Z,9.422,-83.956,35,3.8,ml,4,162.7,,1.29,pde,pde20100630074634360_35,2013-03-16T01:49:53.664Z,"Costa Rica",earthquake
2010-06-30T07:22:27.690Z,16.396,-97.782,20,6.3,mwc,344,71.6,,0.92,pde,pde20100630072227690_20,2014-11-13T09:51:45.752Z,"Oaxaca, Mexico",earthquake
2010-06-30T07:15:14.300Z,46.474,-0.784,3,4.2,ml,64,126.3,,,pde,pde20100630071514300_3,2013-03-16T01:49:53.573Z,"France",earthquake
2010-06-30T06:32:02.100Z,31.782,-115.963,8,2.9,ml,5,237,,,pde,pde20100630063202100_8,2013-03-16T01:49:53.572Z,"Baja California, Mexico",earthquake
2010-06-30T06:25:58.930Z,62.553,-142.915,7.9,3.2,ml,69,48.8,,,pde,pde20100630062558930_7,2013-03-16T01:49:53.566Z,"Central Alaska",earthquake
2010-06-30T06:17:33.690Z,-56.842,-24.798,10,4.6,mb,15,74.1,,0.55,pde,pde20100630061733690_10,2013-03-16T01:49:53.564Z,"South Sandwich Islands region",earthquake
2010-06-30T05:02:49.670Z,-50.592,139.324,10,5.2,mwc,29,80.3,,1.16,pde,pde20100630050249670_10,2013-03-16T01:49:53.561Z,"western Indian-Antarctic Ridge",earthquake
