time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2010-08-31T23:55:03.240Z,70.818,-6.407,10,4.5,mb,39,108.5,,0.98,pde,pde20100831235503240_10,2013-03-16T01:50:28.644Z,"Jan Mayen Island region",earthquake
2010-08-31T21:57:27.860Z,51.478,179.358,62.4,2.8,ml,16,121.3,,,pde,pde20100831215727860_62,2013-03-16T01:50:28.642Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2010-08-31T21:21:39.710Z,-37.187,177.655,79.4,4,ml,44,192.1,,,pde,pde20100831212139710_79,2013-03-16T01:50:28.638Z,"off the east coast of the North Island of New Zealand",earthquake
2010-08-31T21:16:00.940Z,13.816,144.85,125.1,5.1,mwc,165,24.6,,0.96,pde,pde20100831211600940_125,2014-04-09T21:25:26.690Z,"Guam region",earthquake
2010-08-31T20:47:47.060Z,-3.587,127.414,53.3,5,mwc,98,48.4,,1.23,pde,pde20100831204747060_53,2013-03-16T01:50:28.612Z,"Seram, Indonesia",earthquake
2010-08-31T20:03:34.840Z,54.484,-161.458,13.4,3.1,ml,19,231.5,,,pde,pde20100831200334840_13,2013-03-16T01:50:28.609Z,"Alaska Peninsula",earthquake
2010-08-31T18:52:18.860Z,-6.277,147.536,66.1,4.2,mb,20,126.9,,1.15,pde,pde20100831185218860_66,2013-03-16T01:50:28.606Z,"eastern New Guinea region, Papua New Guinea",earthquake
2010-08-31T18:27:31.520Z,36.582,141.37,48,4.4,mwr,44,115.5,,1.4,pde,pde20100831182731520_48,2013-03-16T01:50:28.579Z,"near the east coast of Honshu, Japan",earthquake
2010-08-31T17:48:39.490Z,51.62,-177.68,76.3,2.6,m,20,190.4,,,pde,pde20100831174839490_76,2013-03-16T01:50:28.576Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-08-31T17:27:36.530Z,51.9,-170.497,30.7,3.2,ml,18,219.7,,,pde,pde20100831172736530_30,2013-03-16T01:50:28.574Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-08-31T17:23:59.560Z,-17.52,168.058,31.6,4.7,mb,28,162.4,,0.93,pde,pde20100831172359560_31,2013-03-16T01:50:28.571Z,"Vanuatu",earthquake
2010-08-31T16:05:57.300Z,-17.282,167.869,35,4,mb,7,216.5,,0.85,pde,pde20100831160557300_35,2013-03-16T01:50:28.570Z,"Vanuatu",earthquake
2010-08-31T15:40:18.690Z,0.666,124.968,141.5,4.3,mb,19,69.9,,1.14,pde,pde20100831154018690_141,2013-03-16T01:50:28.566Z,"Minahasa, Sulawesi, Indonesia",earthquake
2010-08-31T15:24:20.460Z,-4.155,133.241,10,4,mb,12,105.9,,1.57,pde,pde20100831152420460_10,2013-03-16T01:50:28.565Z,"near the south coast of Papua, Indonesia",earthquake
2010-08-31T15:00:42.950Z,50.998,-178.488,25.4,3,ml,15,230.6,,,pde,pde20100831150042950_25,2013-03-16T01:50:28.563Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-08-31T14:35:03.390Z,-28.796,61.913,10,4.4,mb,11,117.1,,0.68,pde,pde20100831143503390_10,2013-03-16T01:50:28.561Z,"Southwest Indian Ridge",earthquake
