time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-07-31T23:44:45.730Z,6.993,-76.638,51.9,4.3,mb,36,60.3,,1.34,pde,pde20120731234445730_51,2013-03-16T00:13:21.367Z,"northern Colombia",earthquake
2012-07-31T23:12:11.400Z,38.68,43.05,5,4.1,mb,23,109.7,,,pde,pde20120731231211400_5,2013-03-16T00:13:21.363Z,"eastern Turkey",earthquake
2012-07-31T22:34:42.680Z,-14.387,-76.042,35,4.5,mb,53,99.6,,1.3,pde,pde20120731223442680_35,2013-03-16T00:13:21.292Z,"near the coast of central Peru",earthquake
2012-07-31T21:48:19.280Z,19.01,-65.208,6.8,3.2,md,10,249.1,,,pde,pde20120731214819280_6,2014-04-09T12:26:13.755Z,"Puerto Rico region",earthquake
2012-07-31T21:43:34.930Z,19.132,-65.148,18.8,3.1,md,12,233.5,,,pde,pde20120731214334930_18,2013-03-16T00:13:21.284Z,"Virgin Islands region",earthquake
2012-07-31T21:40:28.160Z,19.086,-65.118,44.9,3.4,md,17,208.9,,,pde,pde20120731214028160_44,2013-03-16T00:13:21.280Z,"Virgin Islands region",earthquake
2012-07-31T21:31:16.390Z,19.12,-65.112,35.5,3.1,md,5,284.9,,,pde,pde20120731213116390_35,2014-04-09T12:26:11.808Z,"Virgin Islands region",earthquake
2012-07-31T21:14:49.970Z,19.066,-65.122,10.3,2.9,md,9,227.5,,,pde,pde20120731211449970_10,2013-03-16T00:13:21.276Z,"Virgin Islands region",earthquake
2012-07-31T20:40:28.830Z,46.357,154.466,32.4,4.9,mb,28,183.4,,0.93,pde,pde20120731204028830_32,2013-03-16T00:13:21.272Z,"east of the Kuril Islands",earthquake
2012-07-31T20:40:13.750Z,-37.212,176.625,162.2,4,ml,30,157.1,,,pde,pde20120731204013750_162,2013-03-16T00:13:21.182Z,"North Island of New Zealand",earthquake
2012-07-31T20:27:04.570Z,-5.687,131.423,72.8,4.5,mb,46,60.2,,1.21,pde,pde20120731202704570_72,2013-03-16T00:13:21.159Z,"Banda Sea",earthquake
2012-07-31T20:19:48.400Z,19.3,-155.218,6.8,2.8,ml,29,183.8,,,pde,pde20120731201948400_6,2014-04-09T05:49:18.537Z,"Hawaii region, Hawaii",earthquake
2012-07-31T20:19:39.860Z,0.256,126.4,22.7,4.5,mb,38,77.8,,1.48,pde,pde20120731201939860_22,2013-03-16T00:13:21.145Z,"Molucca Sea",earthquake
2012-07-31T18:44:52.310Z,38.881,142.29,70.9,4.4,mb,26,137.2,,0.9,pde,pde20120731184452310_70,2013-03-16T00:13:21.140Z,"near the east coast of Honshu, Japan",earthquake
2012-07-31T18:15:00.740Z,60.004,-151.382,58.8,2.8,ml,66,57.1,,,pde,pde20120731181500740_58,2014-04-08T21:01:05.581Z,"Kenai Peninsula, Alaska",earthquake
2012-07-31T18:11:03.790Z,19.015,-64.914,11,2.9,md,9,227.8,,,pde,pde20120731181103790_11,2013-03-16T00:13:21.113Z,"Virgin Islands region",earthquake
2012-07-31T18:04:45.970Z,24.938,135.123,38.5,4.7,mb,55,95.6,,0.88,pde,pde20120731180445970_38,2013-03-16T00:13:21.101Z,"Philippine Sea",earthquake
2012-07-31T18:00:06.280Z,-52.719,18.352,10,4.6,mb,20,66.8,,1.02,pde,pde20120731180006280_10,2013-03-16T00:13:21.096Z,"southwest of Africa",earthquake
2012-07-31T17:16:49.050Z,52.35,95.459,10,4.4,mb,26,123.7,,1.42,pde,pde20120731171649050_10,2013-03-16T00:13:21.087Z,"southwestern Siberia, Russia",earthquake
2012-07-31T17:06:58.840Z,52.918,-167.915,50.8,3,ml,21,207.2,,,pde,pde20120731170658840_50,2013-03-16T00:13:21.058Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-07-31T17:02:35.830Z,36.412,70.989,104.1,4.5,mb,71,74.7,,1.41,pde,pde20120731170235830_104,2013-03-16T00:13:21.044Z,"Hindu Kush region, Afghanistan",earthquake
2012-07-31T16:54:22.540Z,-52.771,18.728,10,4.7,mb,20,116.9,,1.28,pde,pde20120731165422540_10,2013-03-16T00:13:21.039Z,"southwest of Africa",earthquake
2012-07-31T16:03:40.000Z,35.558,-96.754,3,3.1,ml,36,36.7,,,pde,pde20120731160340000_3,2014-04-10T03:09:24.111Z,"Oklahoma",earthquake
2012-07-31T16:03:31.260Z,-6.43,131.497,10,4.7,mb,14,153.5,,1.16,pde,pde20120731160331260_10,2013-03-16T00:13:21.026Z,"Kepulauan Tanimbar, Indonesia",earthquake
2012-07-31T15:36:45.300Z,-37.038,176.738,289.3,4.3,ml,73,183.9,,,pde,pde20120731153645300_289,2013-03-16T00:13:21.002Z,"North Island of New Zealand",earthquake
2012-07-31T14:43:41.000Z,-9.196,113.362,46.1,4.3,mb,33,97.7,,0.85,pde,pde20120731144341000_46,2013-03-16T00:13:20.994Z,"south of Java, Indonesia",earthquake
2012-07-31T13:52:51.030Z,-33.17,-179.11,10,4.7,mb,42,89.9,,1.04,pde,pde20120731135251030_10,2013-03-16T00:13:20.966Z,"south of the Kermadec Islands",earthquake
2012-07-31T13:28:07.740Z,-52.773,18.433,10,4.7,mb,28,67,,1.27,pde,pde20120731132807740_10,2013-03-16T00:13:20.961Z,"southwest of Africa",earthquake
2012-07-31T13:19:05.500Z,-23.578,-179.943,543.7,4.3,mb,111,47.4,,0.85,pde,pde20120731131905500_543,2013-03-16T00:13:20.931Z,"south of the Fiji Islands",earthquake
2012-07-31T13:15:35.760Z,61.416,-146.777,27.9,2.6,ml,62,35.2,,,pde,pde20120731131535760_27,2013-03-16T00:13:20.917Z,"Southern Alaska",earthquake
2012-07-31T13:06:25.960Z,35.532,-117.505,7.5,2.9,ml,30,36.8,,,pde,pde20120731130625960_7,2014-04-09T04:39:14.694Z,"Southern California",earthquake
2012-07-31T12:39:15.210Z,51.995,-170.423,37.4,2.8,ml,9,226.1,,,pde,pde20120731123915210_37,2013-03-16T00:13:20.906Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-07-31T12:30:13.830Z,51.798,-170.378,29.3,2.7,ml,9,233.9,,,pde,pde20120731123013830_29,2013-03-16T00:13:20.903Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-07-31T12:14:08.570Z,51.693,176.296,50.4,2.7,ml,7,210,,,pde,pde20120731121408570_50,2013-03-16T00:13:20.902Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2012-07-31T12:03:35.640Z,64.379,-161.189,20,2.8,ml,13,138.4,,,pde,pde20120731120335640_20,2013-03-16T00:13:20.899Z,"northern Alaska",earthquake
2012-07-31T11:58:29.220Z,28.745,82.442,10,4.4,mb,64,130.1,,0.99,pde,pde20120731115829220_10,2013-03-16T00:13:20.885Z,"Nepal",earthquake
2012-07-31T11:50:52.310Z,28.742,82.455,10,4.5,mb,68,97.8,,0.88,pde,pde20120731115052310_10,2013-03-16T00:13:20.874Z,"Nepal",earthquake
2012-07-31T11:24:26.620Z,3.846,92.56,10,4.4,mb,24,160.4,,0.86,pde,pde20120731112426620_10,2013-03-16T00:13:20.868Z,"off the west coast of northern Sumatra",earthquake
2012-07-31T11:24:13.500Z,54.699,-160.148,15.7,3.4,ml,28,201,,,pde,pde20120731112413500_15,2013-03-16T00:13:20.859Z,"Alaska Peninsula",earthquake
2012-07-31T10:28:08.130Z,18.853,-68.33,8,3,md,6,199,,,pde,pde20120731102808130_8,2013-03-16T00:13:20.856Z,"Mona Passage",earthquake
2012-07-31T10:27:28.400Z,39.007,-111.497,0.9,3.9,mwr,131,24.2,,,pde,pde20120731102728400_0,2014-04-10T13:48:08.622Z,"Utah",earthquake
2012-07-31T06:50:15.610Z,-4.769,103.086,70.5,5.2,mb,255,48.1,,0.83,pde,pde20120731065015610_70,2013-03-16T00:13:20.767Z,"southern Sumatra, Indonesia",earthquake
2012-07-31T06:38:41.430Z,18.827,-64.306,38.8,2.9,md,5,315.9,,,pde,pde20120731063841430_38,2013-03-16T00:13:20.764Z,"Virgin Islands region",earthquake
2012-07-31T05:55:23.800Z,13.939,-60.339,16.5,4,md,28,154.4,,,pde,pde20120731055523800_16,2013-03-16T00:13:20.726Z,"Saint Lucia region, Windward Islands",earthquake
2012-07-31T04:53:09.290Z,32.947,-80.162,8.3,2.8,mblg,11,151.3,,,pde,pde20120731045309290_8,2014-04-09T12:48:36.355Z,"South Carolina",earthquake
2012-07-31T04:48:35.700Z,37.601,-89.534,10.6,2.1,md,10,84.8,,,pde,pde20120731044835700_10,2014-04-09T11:39:16.967Z,"Missouri",earthquake
2012-07-31T04:43:01.140Z,37.818,-77.862,5,0,,9,209.3,,0.93,pde,pde20120731044301140_5,2014-04-10T03:09:21.308Z,"Virginia",earthquake
2012-07-31T02:20:16.640Z,-20.963,-175.549,90.6,4.7,mb,139,46,,0.94,pde,pde20120731022016640_90,2014-09-04T16:54:19.000Z,"Tonga",earthquake
2012-07-31T02:07:28.600Z,6.157,127.197,92.2,4.5,mb,38,161.4,,0.65,pde,pde20120731020728600_92,2013-03-16T00:13:20.590Z,"Philippine Islands region",earthquake
2012-07-31T01:41:53.950Z,-1.756,138.893,35,4.8,mb,52,56.1,,0.92,pde,pde20120731014153950_35,2013-03-16T00:13:20.565Z,"near the north coast of Papua, Indonesia",earthquake
2012-07-31T01:26:39.810Z,4.555,-75.918,63.1,4.5,mb,130,86.8,,0.71,pde,pde20120731012639810_63,2014-04-10T04:16:59.113Z,"Colombia",earthquake
2012-07-31T01:18:59.170Z,-46.212,165.805,5,4.5,ml,10,294.4,,,pde,pde20120731011859170_5,2013-03-16T00:13:20.513Z,"off the west coast of the South Island of New Zealand",earthquake
2012-07-31T01:07:35.920Z,-6.697,-75.482,21.6,4.6,mb,76,59.9,,0.92,pde,pde20120731010735920_21,2013-03-16T00:13:20.490Z,"northern Peru",earthquake
