time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-01-31T16:58:13.700Z,18.189,-64.666,115.8,3.1,md,14,180.7,,,pde,pde20120131165813700_115,2014-04-09T12:24:49.718Z,"Virgin Islands region",earthquake
2012-01-31T15:46:18.100Z,-9.357,125.447,13.2,4.3,mb,14,156.5,,0.64,pde,pde20120131154618100_13,2013-03-16T00:09:00.066Z,"East Timor region",earthquake
2012-01-31T14:52:48.890Z,5.092,-72.979,57,4.4,mb,15,197.2,,0.89,pde,pde20120131145248890_57,2013-03-16T00:09:00.061Z,"Colombia",earthquake
2012-01-31T14:36:21.240Z,37.833,-3.135,5,4.4,ml,49,29.1,,1.12,pde,pde20120131143621240_5,2014-04-10T03:12:03.404Z,"Spain",earthquake
2012-01-31T14:03:26.580Z,-49.757,118.854,10,4.6,mb,9,148.4,,1.29,pde,pde20120131140326580_10,2013-03-16T00:09:00.043Z,"western Indian-Antarctic Ridge",earthquake
2012-01-31T13:12:36.860Z,-49.629,117.454,10,4.3,mb,9,178.1,,1.1,pde,pde20120131131236860_10,2013-03-16T00:09:00.041Z,"western Indian-Antarctic Ridge",earthquake
2012-01-31T13:08:04.200Z,-33.751,-71.97,36.8,4.6,mb,11,159.5,,0.73,pde,pde20120131130804200_36,2013-03-16T00:09:00.038Z,"offshore Valparaiso, Chile",earthquake
2012-01-31T12:11:43.670Z,52.149,-171.114,40,3.4,ml,13,212.5,,,pde,pde20120131121143670_40,2013-03-16T00:09:00.034Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-01-31T12:03:34.930Z,9.874,125.801,105.6,4.8,mb,30,89,,1.24,pde,pde20120131120334930_105,2013-03-16T00:09:00.029Z,"Mindanao, Philippines",earthquake
2012-01-31T11:51:30.400Z,34.258,-119.684,1.3,2.6,ml,35,57,,,pde,pde20120131115130400_1,2014-04-09T04:31:05.201Z,"Santa Barbara Channel, California",earthquake
2012-01-31T09:45:34.170Z,18.18,-67.34,17.3,2.8,md,12,200,,,pde,pde20120131094534170_17,2013-03-16T00:08:59.962Z,"Mona Passage, Puerto Rico",earthquake
2012-01-31T09:39:58.650Z,-7.552,128.945,143.3,4.5,mb,31,64.8,,1.11,pde,pde20120131093958650_143,2013-03-16T00:08:59.926Z,"Kepulauan Barat Daya, Indonesia",earthquake
2012-01-31T09:26:53.810Z,19.093,-64.333,28.5,3.4,md,11,307.9,,,pde,pde20120131092653810_28,2013-03-16T00:08:59.900Z,"Virgin Islands region",earthquake
2012-01-31T08:48:06.900Z,14.839,-93.187,20.4,4.4,mb,68,118.6,,,pde,pde20120131084806900_20,2013-03-16T00:08:59.858Z,"offshore Chiapas, Mexico",earthquake
2012-01-31T08:33:57.090Z,40.761,-125.261,18.3,2.8,md,26,229.8,,,pde,pde20120131083357090_18,2013-03-16T00:08:59.828Z,"offshore Northern California",earthquake
2012-01-31T08:23:00.000Z,10.294,-73.54,10,3,ml,4,269.4,,,pde,pde20120131082300000_10,2013-03-16T00:08:59.769Z,"northern Colombia",earthquake
2012-01-31T07:29:44.440Z,53.806,-164.293,41.7,2.5,ml,4,219,,,pde,pde20120131072944440_41,2013-03-16T00:08:59.739Z,"Unimak Island region, Alaska",earthquake
2012-01-31T07:26:12.420Z,-22.06,-179.543,617.3,4.8,mb,281,24.7,,0.85,pde,pde20120131072612420_617,2014-09-04T17:22:54.000Z,"south of the Fiji Islands",earthquake
2012-01-31T06:56:39.700Z,37.832,-122.026,10.2,2.2,md,41,46.8,,,pde,pde20120131065639700_10,2014-04-09T10:43:46.249Z,"San Francisco Bay area, California",earthquake
2012-01-31T04:35:29.890Z,38.876,142.365,49.6,4.7,mb,56,119.6,,0.94,pde,pde20120131043529890_49,2013-03-16T00:08:59.615Z,"near the east coast of Honshu, Japan",earthquake
2012-01-31T04:18:52.380Z,-8.226,107.74,59.5,4.7,mb,42,86.2,,1.14,pde,pde20120131041852380_59,2013-03-16T00:08:59.608Z,"Java, Indonesia",earthquake
2012-01-31T04:18:28.990Z,51.749,-178.397,47.6,2.7,ml,12,144.8,,,pde,pde20120131041828990_47,2013-03-16T00:08:59.584Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-01-31T03:54:43.130Z,42.319,-88.213,5,2.3,mblg,16,80,,0.62,pde,pde20120131035443130_5,2014-04-10T10:45:08.910Z,"Illinois",earthquake
2012-01-31T03:40:31.570Z,3.759,126.624,55.1,4.6,mb,56,114.2,,1.47,pde,pde20120131034031570_55,2013-03-16T00:08:59.565Z,"Kepulauan Talaud, Indonesia",earthquake
2012-01-31T02:21:50.820Z,54.836,-160.619,25.5,2.5,ml,12,228.2,,,pde,pde20120131022150820_25,2013-03-16T00:08:59.561Z,"Alaska Peninsula",earthquake
2012-01-31T01:25:02.830Z,-5.666,148.425,172.5,4.9,mb,32,66.1,,0.88,pde,pde20120131012502830_172,2013-03-16T00:08:59.552Z,"New Britain region, Papua New Guinea",earthquake
2012-01-31T00:52:59.670Z,62.803,-148.228,68.2,2.6,ml,44,35.4,,,pde,pde20120131005259670_68,2013-03-16T00:08:59.545Z,"Central Alaska",earthquake
2012-01-31T00:46:30.350Z,18.975,-65.314,90.3,3.2,md,6,265.5,,,pde,pde20120131004630350_90,2014-04-09T12:24:47.789Z,"Puerto Rico region",earthquake
2012-01-30T23:39:47.250Z,37.945,-77.983,3.2,3.1,mwr,35,96.1,,,pde,pde20120130233947250_3,2014-04-10T10:44:48.448Z,"Virginia",earthquake
2012-01-30T22:58:07.760Z,7.748,93.774,48.9,4.6,mb,33,83.4,,1.05,pde,pde20120130225807760_48,2013-03-16T00:08:59.530Z,"Nicobar Islands, India region",earthquake
2012-01-30T22:55:41.790Z,11.968,125.993,10,4.6,mb,30,135.5,,0.84,pde,pde20120130225541790_10,2013-03-16T00:08:59.517Z,"Samar, Philippines",earthquake
2012-01-30T20:49:19.060Z,37.295,142.045,58.8,4.5,mb,45,135,,0.67,pde,pde20120130204919060_58,2013-03-16T00:08:59.509Z,"off the east coast of Honshu, Japan",earthquake
2012-01-30T20:43:32.440Z,54.465,-161.493,16.2,2.9,ml,13,221.7,,,pde,pde20120130204332440_16,2013-03-16T00:08:59.504Z,"Alaska Peninsula",earthquake
2012-01-30T20:09:15.070Z,-15.064,-173.626,10,4.6,mb,17,128.2,,0.93,pde,pde20120130200915070_10,2013-03-16T00:08:59.499Z,"Tonga",earthquake
2012-01-30T19:56:07.800Z,-25.12,-179.906,489.2,4.8,mb,49,129.5,,1.07,pde,pde20120130195607800_489,2013-03-16T00:08:59.488Z,"south of the Fiji Islands",earthquake
2012-01-30T19:47:37.940Z,-12.061,167.046,288.5,4.6,mb,94,111.3,,0.62,pde,pde20120130194737940_288,2013-03-16T00:08:59.451Z,"Santa Cruz Islands",earthquake
2012-01-30T19:38:24.420Z,-1.351,137.809,56.2,4.6,mb,37,80.7,,0.75,pde,pde20120130193824420_56,2013-03-16T00:08:59.429Z,"near the north coast of Papua, Indonesia",earthquake
2012-01-30T18:25:19.360Z,-2.891,129.558,33.9,4.9,mb,70,64.2,,0.84,pde,pde20120130182519360_33,2013-03-16T00:08:59.403Z,"Seram, Indonesia",earthquake
2012-01-30T17:25:09.580Z,-19.344,167.915,13.5,4.4,mb,24,157.7,,0.8,pde,pde20120130172509580_13,2013-03-16T00:08:59.389Z,"Vanuatu region",earthquake
2012-01-30T17:04:28.770Z,27.787,33.985,28.4,4.6,mb,81,58.1,,0.9,pde,pde20120130170428770_28,2014-09-04T17:22:52.000Z,"Egypt",earthquake
2012-01-30T16:49:31.290Z,-43.53,172.82,5,4,ml,40,172.2,,,pde,pde20120130164931290_5,2013-03-16T00:08:59.341Z,"South Island of New Zealand",earthquake
2012-01-30T16:38:03.880Z,-29.269,-177.139,46.1,4.6,mb,30,133.6,,0.89,pde,pde20120130163803880_46,2013-03-16T00:08:59.300Z,"Kermadec Islands, New Zealand",earthquake
2012-01-30T16:34:12.740Z,-7.093,128.844,149.9,4.6,mb,23,72.1,,1.47,pde,pde20120130163412740_149,2013-03-16T00:08:59.240Z,"Kepulauan Barat Daya, Indonesia",earthquake
2012-01-30T14:58:48.860Z,62.181,-145.607,16.2,2.7,ml,46,69,,,pde,pde20120130145848860_16,2014-04-08T20:57:45.067Z,"Central Alaska",earthquake
2012-01-30T14:57:47.500Z,44.231,-114.137,15.4,2.6,ml,22,76.5,,,pde,pde20120130145747500_15,2013-03-16T00:08:59.213Z,"southern Idaho",earthquake
2012-01-30T14:39:32.660Z,-28.832,-176.408,78.6,4.1,mb,10,182.7,,1.2,pde,pde20120130143932660_78,2013-03-16T00:08:59.197Z,"Kermadec Islands region",earthquake
2012-01-30T13:20:35.830Z,2.072,96.647,40.3,5.2,mb,105,88.3,,0.8,pde,pde20120130132035830_40,2013-03-16T00:08:59.155Z,"Simeulue, Indonesia",earthquake
2012-01-30T13:13:07.720Z,-17.823,-176.701,327,4.5,mb,22,123,,1.18,pde,pde20120130131307720_327,2013-03-16T00:08:59.150Z,"Fiji region",earthquake
2012-01-30T12:32:58.400Z,14.853,-93.207,11.4,4.4,mb,62,184.9,,,pde,pde20120130123258400_11,2013-03-16T00:08:59.137Z,"offshore Chiapas, Mexico",earthquake
2012-01-30T12:16:34.930Z,51.928,-172.075,41.4,3.4,ml,11,227.7,,,pde,pde20120130121634930_41,2013-03-16T00:08:59.133Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-01-30T12:13:59.570Z,-29.529,-177.162,35,4.4,mb,21,133.7,,1.16,pde,pde20120130121359570_35,2013-03-16T00:08:59.126Z,"Kermadec Islands, New Zealand",earthquake
2012-01-30T12:00:16.790Z,37.282,-122.056,6.2,2.1,md,33,86.4,,,pde,pde20120130120016790_6,2014-04-09T10:43:44.217Z,"San Francisco Bay area, California",earthquake
2012-01-30T11:55:32.660Z,-29.461,-177.141,37.8,4.2,mb,27,133.6,,0.92,pde,pde20120130115532660_37,2013-03-16T00:08:59.096Z,"Kermadec Islands, New Zealand",earthquake
2012-01-30T11:19:57.590Z,34.24,-119.684,6,2.1,ml,14,147.4,,,pde,pde20120130111957590_6,2014-04-09T04:31:01.217Z,"Santa Barbara Channel, California",earthquake
2012-01-30T10:55:16.740Z,-1.164,67.529,14.2,4.7,mb,26,111.8,,0.76,pde,pde20120130105516740_14,2013-03-16T00:08:59.077Z,"Carlsberg Ridge",earthquake
2012-01-30T10:41:58.310Z,60.039,-153.045,0.4,3.1,ml,59,47.8,,,pde,pde20120130104158310_0,2013-03-16T00:08:59.064Z,"Southern Alaska",earthquake
2012-01-30T10:34:20.180Z,19.062,-64.239,55.4,3.5,md,10,313.8,,,pde,pde20120130103420180_55,2013-03-16T00:08:59.059Z,"Virgin Islands region",earthquake
2012-01-30T09:13:08.000Z,60.137,-152.111,71.8,2.5,ml,25,114.8,,,pde,pde20120130091308000_71,2013-03-16T00:08:59.048Z,"Southern Alaska",earthquake
2012-01-30T08:10:45.330Z,61.832,-150.17,8.6,2.8,ml,28,47.8,,,pde,pde20120130081045330_8,2013-03-16T00:08:59.019Z,"Southern Alaska",earthquake
2012-01-30T08:09:44.230Z,60.42,-152.384,90.5,2.9,ml,53,60.6,,,pde,pde20120130080944230_90,2013-03-16T00:08:58.979Z,"Southern Alaska",earthquake
2012-01-30T08:00:58.570Z,-41.279,172.528,211.3,4.1,ml,68,130.9,,,pde,pde20120130080058570_211,2013-03-16T00:08:58.943Z,"South Island of New Zealand",earthquake
2012-01-30T05:11:00.950Z,-14.168,-75.635,43,6.4,mww,589,35.3,,0.78,pde,pde20120130051100950_43,2014-09-04T17:22:51.000Z,"near the coast of central Peru",earthquake
2012-01-30T04:30:39.410Z,-23.155,-175.368,35,4.8,mb,24,123.9,,0.81,pde,pde20120130043039410_35,2013-03-16T00:08:58.690Z,"Tonga region",earthquake
2012-01-30T04:19:55.940Z,59.138,-138.003,2.9,2.5,ml,5,211.2,,,pde,pde20120130041955940_2,2013-03-16T00:08:58.686Z,"Southeastern Alaska",earthquake
2012-01-30T03:57:18.060Z,38.82,-122.8,4.1,3,ml,36,79.8,,,pde,pde20120130035718060_4,2014-04-09T10:43:40.187Z,"Northern California",earthquake
2012-01-30T03:56:16.840Z,38.825,-122.799,4,3.3,mwr,67,32.9,,,pde,pde20120130035616840_4,2014-04-09T10:43:38.002Z,"Northern California",earthquake
2012-01-30T02:19:49.640Z,-40.82,177.823,33,4.3,mb,11,200.5,,,pde,pde20120130021949640_33,2013-03-16T00:08:58.656Z,"off the east coast of the North Island of New Zealand",earthquake
2012-01-30T02:18:14.370Z,-22.852,-66.253,240.5,4.7,mb,30,88.1,,0.9,pde,pde20120130021814370_240,2013-03-16T00:08:58.577Z,"Jujuy, Argentina",earthquake
2012-01-30T00:46:36.690Z,53.859,-164.127,54.2,2.5,ml,18,217,,,pde,pde20120130004636690_54,2013-03-16T00:08:58.536Z,"Unimak Island region, Alaska",earthquake
2012-01-30T00:44:06.610Z,53.86,-164.129,53.6,2.6,ml,16,229.7,,,pde,pde20120130004406610_53,2013-03-16T00:08:58.530Z,"Unimak Island region, Alaska",earthquake
2012-01-30T00:38:08.400Z,15.364,-99.088,16.1,4,md,6,272.7,,,pde,pde20120130003808400_16,2013-03-16T00:08:58.527Z,"off the coast of Guerrero, Mexico",earthquake
2012-01-30T00:23:13.400Z,36.7,25.75,25,4,mb,52,49.7,,,pde,pde20120130002313400_25,2013-03-16T00:08:58.511Z,"Dodecanese Islands, Greece",earthquake
2012-01-30T00:03:36.250Z,18.188,-67.37,17.3,2.5,md,6,207.3,,,pde,pde20120130000336250_17,2013-03-16T00:08:58.506Z,"Mona Passage, Puerto Rico",earthquake
2012-01-29T23:00:23.160Z,-14.742,168.039,35,4.2,mb,15,173.8,,0.79,pde,pde20120129230023160_35,2013-03-16T00:08:58.500Z,"Vanuatu",earthquake
2012-01-29T22:46:33.500Z,36.06,25.12,31,4.1,mb,74,34.9,,,pde,pde20120129224633500_31,2013-03-16T00:08:58.462Z,"Dodecanese Islands, Greece",earthquake
2012-01-29T21:59:32.440Z,16.68,-46.45,10,4.9,mb,100,71.4,,1.01,pde,pde20120129215932440_10,2013-03-16T00:08:58.397Z,"northern Mid-Atlantic Ridge",earthquake
2012-01-29T21:54:20.070Z,16.624,-46.467,10,5,mb,235,71.4,,0.96,pde,pde20120129215420070_10,2014-09-04T17:22:50.000Z,"northern Mid-Atlantic Ridge",earthquake
2012-01-29T21:43:25.090Z,16.488,-46.529,10,5.3,mb,321,71.4,,0.98,pde,pde20120129214325090_10,2014-09-04T17:22:49.000Z,"northern Mid-Atlantic Ridge",earthquake
2012-01-29T19:36:27.160Z,17.916,-63.716,57.4,2.9,md,5,183.3,,,pde,pde20120129193627160_57,2013-03-16T00:08:58.011Z,"Saint Martin region, Leeward Islands",earthquake
2012-01-29T18:36:32.790Z,-24.251,-179.938,517.5,4.2,mb,25,105.3,,0.64,pde,pde20120129183632790_517,2013-03-16T00:08:58.005Z,"south of the Fiji Islands",earthquake
2012-01-29T18:28:04.930Z,52.965,-162.938,20,2.7,ml,8,263.7,,,pde,pde20120129182804930_20,2013-03-16T00:08:58.001Z,"south of Alaska",earthquake
2012-01-29T18:18:24.190Z,32.588,131.806,62.4,5.1,mb,94,88.6,,1.21,pde,pde20120129181824190_62,2014-09-04T17:22:48.000Z,"Kyushu, Japan",earthquake
2012-01-29T17:01:45.690Z,34.589,136.857,330.7,4.7,mb,232,65.6,,0.87,pde,pde20120129170145690_330,2014-04-10T10:43:45.584Z,"western Honshu, Japan",earthquake
2012-01-29T16:44:39.290Z,-21.561,-68.226,125.4,4.4,mb,45,54.6,,1.11,pde,pde20120129164439290_125,2013-03-16T00:08:57.818Z,"Antofagasta, Chile",earthquake
2012-01-29T16:35:07.700Z,34.391,-119.51,13.2,2.3,ml,31,100.8,,,pde,pde20120129163507700_13,2014-04-09T04:30:59.110Z,"Southern California",earthquake
2012-01-29T13:56:02.210Z,52.78,-169.5,6.7,2.9,ml,9,353.6,,,pde,pde20120129135602210_6,2013-03-16T00:08:57.658Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-01-29T13:01:21.680Z,52.362,-164.724,28,2.7,ml,7,285.9,,,pde,pde20120129130121680_28,2013-03-16T00:08:57.645Z,"south of Alaska",earthquake
2012-01-29T12:47:49.740Z,0.303,97.718,35,4.5,mb,28,176.2,,0.88,pde,pde20120129124749740_35,2013-03-16T00:08:57.602Z,"Nias region, Indonesia",earthquake
2012-01-29T12:38:24.550Z,-58.232,-24.685,58.5,4.5,mb,30,98.9,,1.01,pde,pde20120129123824550_58,2013-03-16T00:08:57.533Z,"South Sandwich Islands region",earthquake
2012-01-29T12:28:08.760Z,60.448,-147.106,11.7,2.5,ml,40,70,,,pde,pde20120129122808760_11,2013-03-16T00:08:57.486Z,"Southern Alaska",earthquake
2012-01-29T12:20:11.300Z,52.786,-169.513,8.6,3.1,ml,7,353.9,,,pde,pde20120129122011300_8,2013-03-16T00:08:57.480Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-01-29T11:38:31.530Z,52.141,179.558,13.2,3.2,ml,5,346.6,,,pde,pde20120129113831530_13,2013-03-16T00:08:57.476Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2012-01-29T11:36:36.520Z,-5.727,151.087,68.4,4.6,mb,16,144.8,,0.39,pde,pde20120129113636520_68,2013-03-16T00:08:57.462Z,"New Britain region, Papua New Guinea",earthquake
2012-01-29T11:33:48.000Z,35.511,-96.788,5,2.7,ml,33,59.1,,,pde,pde20120129113348000_5,2014-04-10T10:43:14.893Z,"Oklahoma",earthquake
2012-01-29T11:33:11.300Z,14.268,-60.308,7.8,4.1,mb,30,163.9,,,pde,pde20120129113311300_7,2014-04-10T10:43:30.925Z,"Martinique region, Windward Islands",earthquake
2012-01-29T11:15:06.800Z,28.441,129.015,50.9,4.6,mb,79,71.3,,0.88,pde,pde20120129111506800_50,2013-03-16T00:08:57.382Z,"Ryukyu Islands, Japan",earthquake
2012-01-29T10:47:56.630Z,52.405,-164.76,9.2,2.6,ml,6,278.4,,,pde,pde20120129104756630_9,2013-03-16T00:08:57.374Z,"south of Alaska",earthquake
2012-01-29T10:41:38.970Z,19.313,-155.159,7.8,2.1,md,5,327.3,,,pde,pde20120129104138970_7,2014-04-09T05:46:46.342Z,"Hawaii region, Hawaii",earthquake
2012-01-29T09:59:17.530Z,38.971,43.655,5,4.2,ml,13,131.4,,,pde,pde20120129095917530_5,2013-03-16T00:08:57.359Z,"eastern Turkey",earthquake
2012-01-29T09:55:06.600Z,36.072,25.009,17.2,4.5,mb,58,62.5,,,pde,pde20120129095506600_17,2014-09-04T17:22:46.000Z,"Dodecanese Islands, Greece",earthquake
2012-01-29T09:18:09.550Z,36.949,-104.906,5,2.6,ml,14,144.3,,1.28,pde,pde20120129091809550_5,2013-03-16T00:08:57.288Z,"New Mexico",earthquake
2012-01-29T08:55:48.660Z,-2.422,121.401,35,4.4,mb,16,99.9,,1.2,pde,pde20120129085548660_35,2013-03-16T00:08:57.206Z,"Sulawesi, Indonesia",earthquake
2012-01-29T08:07:39.660Z,25.39,122.071,258.2,4.7,mb,122,56.9,,0.83,pde,pde20120129080739660_258,2014-04-10T10:42:42.622Z,"Taiwan region",earthquake
2012-01-29T07:46:45.160Z,35.506,138.906,40.4,4.6,mb,86,107.7,,0.73,pde,pde20120129074645160_40,2014-04-10T10:43:00.236Z,"eastern Honshu, Japan",earthquake
2012-01-29T07:35:23.360Z,-2.382,121.388,56.9,4.6,mb,22,98.8,,1.23,pde,pde20120129073523360_56,2013-03-16T00:08:57.075Z,"Sulawesi, Indonesia",earthquake
2012-01-29T06:53:49.400Z,15.336,-92.899,92.5,4,md,4,240.5,,,pde,pde20120129065349400_92,2013-03-16T00:08:57.070Z,"Chiapas, Mexico",earthquake
2012-01-29T06:32:56.900Z,36.021,25.065,9.3,4,ml,44,35.2,,,pde,pde20120129063256900_9,2013-03-16T00:08:56.894Z,"Dodecanese Islands, Greece",earthquake
2012-01-29T06:01:48.350Z,10.091,124.249,571.7,4.8,mb,90,83.3,,0.73,pde,pde20120129060148350_571,2013-03-16T00:08:56.848Z,"Leyte, Philippines",earthquake
2012-01-29T04:14:57.560Z,38.823,43.599,5,4.5,mb,111,23.8,,,pde,pde20120129041457560_5,2013-03-16T00:08:56.794Z,"eastern Turkey",earthquake
2012-01-29T04:14:39.000Z,-34.783,-69.86,205,4,mb,32,117.2,,,pde,pde20120129041439000_205,2013-03-16T00:08:56.776Z,"Mendoza, Argentina",earthquake
2012-01-29T04:01:36.550Z,-49.997,117.73,10,4.3,mb,12,234.8,,0.98,pde,pde20120129040136550_10,2013-03-16T00:08:56.764Z,"western Indian-Antarctic Ridge",earthquake
2012-01-29T03:46:24.630Z,42.575,-108.416,5,3.2,ml,57,42.6,,0.94,pde,pde20120129034624630_5,2014-04-10T13:47:54.681Z,"Wyoming",earthquake
2012-01-29T02:58:52.000Z,19.505,-155.559,0,2.9,ml,8,147.2,,,pde,pde20120129025852000_0,2013-03-16T00:08:56.707Z,"Hawaii region, Hawaii",earthquake
2012-01-29T01:56:43.200Z,-32.83,57.13,10,4.6,mb,32,64.7,,0.76,pde,pde20120129015643200_10,2013-03-16T00:08:56.641Z,"Southwest Indian Ridge",earthquake
2012-01-29T01:55:27.600Z,-7.142,30.391,10,4.5,mb,25,106.9,,1.04,pde,pde20120129015527600_10,2013-03-16T00:08:56.617Z,"Lake Tanganyika region, Dem. Republic of the Congo-Tanzania",earthquake
2012-01-29T01:48:20.550Z,61.462,-149.945,53.6,3.5,ml,80,39.8,,,pde,pde20120129014820550_53,2014-04-08T20:57:42.723Z,"Southern Alaska",earthquake
2012-01-29T01:25:16.850Z,40.534,72.997,23.1,4.5,mb,46,84.3,,0.86,pde,pde20120129012516850_23,2013-03-16T00:08:56.517Z,"Kyrgyzstan",earthquake
2012-01-29T00:41:35.930Z,54.949,-159.794,41.2,2.8,ml,7,310,,,pde,pde20120129004135930_41,2013-03-16T00:08:56.507Z,"south of Alaska",earthquake
2012-01-29T00:41:20.200Z,38.819,-122.808,3.7,2.6,md,21,125.5,,,pde,pde20120129004120200_3,2014-04-09T10:43:23.407Z,"Northern California",earthquake
2012-01-29T00:06:52.050Z,5.936,124.727,387.9,5.2,mb,192,37.2,,0.91,pde,pde20120129000652050_387,2014-09-04T17:22:45.000Z,"Mindanao, Philippines",earthquake
2012-01-29T00:06:15.080Z,36.606,71.363,79.5,4,mb,23,213.4,,1.11,pde,pde20120129000615080_79,2013-03-16T00:08:55.753Z,"Hindu Kush region, Afghanistan",earthquake
2012-01-28T23:57:21.180Z,-31.356,-178.437,35.1,4.9,mb,56,81.6,,1.03,pde,pde20120128235721180_35,2013-03-16T00:08:53.438Z,"Kermadec Islands region",earthquake
2012-01-28T23:52:52.480Z,34.22,141.62,35,4.1,mb,28,112.3,,1.09,pde,pde20120128235252480_35,2013-03-16T00:08:53.434Z,"off the east coast of Honshu, Japan",earthquake
2012-01-28T22:56:11.560Z,-42.01,172.58,9,4.5,ml,30,58.2,,,pde,pde20120128225611560_9,2013-03-16T00:08:53.431Z,"South Island of New Zealand",earthquake
2012-01-28T21:41:28.220Z,18.332,-66.213,69.7,3.2,md,12,164.3,,,pde,pde20120128214128220_69,2014-04-09T12:24:45.727Z,"Puerto Rico",earthquake
2012-01-28T20:00:34.460Z,-29.554,-177.036,10,5,mb,95,120.7,,1.01,pde,pde20120128200034460_10,2014-04-10T10:42:40.799Z,"Kermadec Islands, New Zealand",earthquake
2012-01-28T19:37:31.420Z,-4.081,140.788,82,5.3,mb,152,20.1,,0.87,pde,pde20120128193731420_82,2014-09-04T17:22:44.000Z,"Papua, Indonesia",earthquake
2012-01-28T19:10:08.660Z,52.341,-164.981,20,2.5,ml,5,311.2,,,pde,pde20120128191008660_20,2013-03-16T00:08:53.394Z,"south of Alaska",earthquake
2012-01-28T19:05:39.730Z,-29.574,-177.259,25.3,5.4,mb,286,63.4,,0.95,pde,pde20120128190539730_25,2014-09-04T17:22:43.000Z,"Kermadec Islands, New Zealand",earthquake
2012-01-28T18:50:17.900Z,35.57,-120.904,3,2.5,md,7,39,,,pde,pde20120128185017900_3,2013-03-16T00:08:53.348Z,"Central California",earthquake
2012-01-28T18:49:01.410Z,-29.519,-177.172,10,5.4,mb,236,24.6,,1.01,pde,pde20120128184901410_10,2014-09-04T17:22:42.000Z,"Kermadec Islands, New Zealand",earthquake
2012-01-28T18:42:49.200Z,-2.946,129.134,35,4.2,mb,14,157.4,,1.1,pde,pde20120128184249200_35,2013-03-16T00:08:53.289Z,"Seram, Indonesia",earthquake
2012-01-28T18:35:52.070Z,-29.488,-177.139,10,4.9,mb,38,133.6,,1.3,pde,pde20120128183552070_10,2013-03-16T00:08:53.283Z,"Kermadec Islands, New Zealand",earthquake
2012-01-28T18:34:42.150Z,33.113,140.263,60.2,4.7,mb,14,153.4,,1.5,pde,pde20120128183442150_60,2013-03-16T00:08:53.229Z,"Izu Islands, Japan region",earthquake
2012-01-28T18:17:50.680Z,-29.69,-177.175,18.4,5.2,mb,214,55.7,,0.97,pde,pde20120128181750680_18,2014-09-04T17:22:40.000Z,"Kermadec Islands, New Zealand",earthquake
2012-01-28T18:11:38.070Z,63.586,-147.417,6,3.9,mwr,155,20,,,pde,pde20120128181138070_6,2013-12-13T22:32:39.307Z,"Central Alaska",earthquake
