time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-03-31T23:36:05.910Z,19.161,-66.15,8,2.6,md,5,307.2,,,pde,pde20120331233605910_8,2013-03-16T00:10:39.701Z,"Puerto Rico region",earthquake
2012-03-31T22:52:39.060Z,-15.487,-174.392,10,4.3,mb,28,118.8,,1.24,pde,pde20120331225239060_10,2014-09-04T17:29:36.000Z,"Tonga",earthquake
2012-03-31T22:36:30.360Z,12.344,144.127,46.8,4.9,mb,68,75.2,,0.88,pde,pde20120331223630360_46,2014-09-04T17:29:35.000Z,"Guam region",earthquake
2012-03-31T22:36:18.540Z,8.585,126.517,73.9,4.4,mb,31,119.4,,0.79,pde,pde20120331223618540_73,2013-03-16T00:10:39.635Z,"Mindanao, Philippines",earthquake
2012-03-31T22:30:18.600Z,39.72,141.79,87.9,4.3,mb,40,135.5,,0.58,pde,pde20120331223018600_87,2013-03-16T00:10:39.616Z,"eastern Honshu, Japan",earthquake
2012-03-31T22:28:48.400Z,-14.569,167.334,175.9,4.1,mb,26,116,,0.8,pde,pde20120331222848400_175,2013-03-16T00:10:39.613Z,"Vanuatu",earthquake
2012-03-31T22:09:49.450Z,12.238,144.348,55.7,4.2,mb,19,168.7,,0.76,pde,pde20120331220949450_55,2013-03-16T00:10:39.611Z,"Guam region",earthquake
2012-03-31T22:03:49.740Z,12.246,144.113,39.8,4.9,mb,123,50.3,,1.11,pde,pde20120331220349740_39,2014-09-04T17:29:33.000Z,"Guam region",earthquake
2012-03-31T22:00:33.780Z,61.678,-150.895,58.5,2.7,ml,50,41.9,,,pde,pde20120331220033780_58,2013-03-16T00:10:39.593Z,"Southern Alaska",earthquake
2012-03-31T21:52:56.000Z,-35.267,-72.089,42.9,4.4,mb,23,151,,,pde,pde20120331215256000_42,2013-03-16T00:10:39.589Z,"Maule, Chile",earthquake
2012-03-31T21:42:48.400Z,34.447,73.563,43.2,4.2,mb,30,72.9,,0.86,pde,pde20120331214248400_43,2014-04-10T10:56:00.278Z,"Pakistan",earthquake
2012-03-31T21:33:58.690Z,63.045,-144.167,8.1,3.2,ml,51,31.2,,,pde,pde20120331213358690_8,2013-03-16T00:10:39.518Z,"Central Alaska",earthquake
2012-03-31T21:30:06.900Z,70.888,-6.788,10,4.1,mb,24,105,,1.15,pde,pde20120331213006900_10,2013-03-16T00:10:39.515Z,"Jan Mayen Island region",earthquake
2012-03-31T20:22:26.580Z,-6.695,129.705,164.7,4.5,mb,19,67.3,,1.8,pde,pde20120331202226580_164,2013-03-16T00:10:39.512Z,"Banda Sea",earthquake
2012-03-31T20:15:47.730Z,23.236,-110.458,10,4.1,mb,67,182,,1.36,pde,pde20120331201547730_10,2013-03-16T00:10:39.505Z,"offshore Baja California Sur, Mexico",earthquake
2012-03-31T19:59:55.740Z,-18.326,168.152,49.7,4.9,mb,97,53,,1.25,pde,pde20120331195955740_49,2014-04-10T10:55:46.321Z,"Vanuatu",earthquake
2012-03-31T19:00:16.220Z,-6.528,153.222,10,4.3,mb,40,57.4,,1.04,pde,pde20120331190016220_10,2013-03-16T00:10:39.488Z,"New Britain region, Papua New Guinea",earthquake
2012-03-31T18:55:03.220Z,14.262,-92.37,52.7,4.4,mb,138,131,,1.12,pde,pde20120331185503220_52,2013-03-16T00:10:39.475Z,"offshore Guatemala",earthquake
2012-03-31T18:27:12.520Z,-36.99,179.343,36.7,4.4,mb,30,167.9,,1.7,pde,pde20120331182712520_36,2013-03-16T00:10:39.471Z,"off the east coast of the North Island of New Zealand",earthquake
2012-03-31T17:47:38.920Z,-37.031,176.376,272.3,4,ml,75,251.6,,,pde,pde20120331174738920_272,2013-03-16T00:10:39.464Z,"North Island of New Zealand",earthquake
2012-03-31T17:28:19.700Z,17.636,-65.959,23.1,2.5,md,10,204.7,,,pde,pde20120331172819700_23,2013-03-16T00:10:39.461Z,"Puerto Rico region",earthquake
2012-03-31T17:13:56.730Z,12.634,-90.394,44.9,4.6,mb,113,92.4,,1.13,pde,pde20120331171356730_44,2014-04-10T10:55:44.282Z,"off the coast of El Salvador",earthquake
2012-03-31T17:13:08.150Z,36.735,140.597,37.3,4.4,mb,40,134.4,,0.81,pde,pde20120331171308150_37,2013-03-16T00:10:39.416Z,"near the east coast of Honshu, Japan",earthquake
2012-03-31T17:06:48.940Z,-20.326,-175.234,142.6,5.1,mb,373,37.1,,0.81,pde,pde20120331170648940_142,2014-09-04T17:29:32.000Z,"Tonga",earthquake
2012-03-31T16:51:12.200Z,37.751,134.155,397.1,4.1,mb,15,122,,0.67,pde,pde20120331165112200_397,2013-03-16T00:10:39.340Z,"Sea of Japan",earthquake
2012-03-31T16:49:30.590Z,35.083,-80.342,10.1,2.2,md,24,153.2,,,pde,pde20120331164930590_10,2014-04-09T12:47:56.456Z,"North Carolina",earthquake
2012-03-31T16:03:35.970Z,40.811,144.827,35,4.3,mb,26,159,,0.98,pde,pde20120331160335970_35,2013-03-16T00:10:39.282Z,"off the east coast of Honshu, Japan",earthquake
2012-03-31T13:58:55.760Z,51.341,-173.946,20,2.6,ml,8,288.3,,,pde,pde20120331135855760_20,2013-03-16T00:10:39.280Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-03-31T13:54:45.620Z,15.803,122.203,35,4.3,mb,16,124.8,,1.39,pde,pde20120331135445620_35,2013-03-16T00:10:39.278Z,"Philippine Islands region",earthquake
2012-03-31T13:01:50.210Z,-31.21,-179.012,110.7,4.5,mb,26,90.1,,1.62,pde,pde20120331130150210_110,2013-03-16T00:10:39.274Z,"Kermadec Islands region",earthquake
2012-03-31T12:46:20.770Z,4.173,95.842,35,4.4,mb,16,178.4,,1.07,pde,pde20120331124620770_35,2013-03-16T00:10:39.269Z,"northern Sumatra, Indonesia",earthquake
2012-03-31T12:38:44.180Z,5.411,94.567,35,4.9,mb,103,85.6,,0.99,pde,pde20120331123844180_35,2014-09-04T17:29:31.000Z,"northern Sumatra, Indonesia",earthquake
2012-03-31T11:56:16.220Z,51.476,-174.107,40.4,4.2,mb,51,131.5,,,pde,pde20120331115616220_40,2013-03-16T00:10:39.223Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-03-31T11:54:11.000Z,35.437,-96.574,5,3.3,mblg,30,83.3,,,pde,pde20120331115411000_5,2014-04-10T10:55:28.112Z,"Oklahoma",earthquake
2012-03-31T10:38:18.900Z,39.079,43.776,5,4.2,mb,23,77.1,,,pde,pde20120331103818900_5,2014-04-10T10:55:25.674Z,"eastern Turkey",earthquake
2012-03-31T09:53:26.700Z,33.691,-119.136,11.4,3,ml,69,103.9,,,pde,pde20120331095326700_11,2013-03-16T00:10:39.204Z,"Channel Islands region, California",earthquake
2012-03-31T09:47:25.100Z,10.54,-63.2,3.1,4.4,mw,224,67.9,,,pde,pde20120331094725100_3,2014-09-04T17:29:30.000Z,"Sucre, Venezuela",earthquake
2012-03-31T09:19:11.670Z,51.485,-174.133,28.1,4.6,mb,159,131.5,,,pde,pde20120331091911670_28,2013-03-16T00:10:39.155Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-03-31T09:14:38.300Z,10.431,-62.944,73.2,4.2,md,12,271.2,,,pde,pde20120331091438300_73,2013-03-16T00:10:39.153Z,"Sucre, Venezuela",earthquake
2012-03-31T09:04:39.270Z,-23.63,179.299,534.5,5.2,mb,261,37.3,,0.9,pde,pde20120331090439270_534,2014-09-04T17:29:28.000Z,"south of the Fiji Islands",earthquake
2012-03-31T07:34:37.000Z,15.817,-94.173,82.9,4.1,mb,29,185.1,,,pde,pde20120331073437000_82,2013-03-16T00:10:39.121Z,"offshore Chiapas, Mexico",earthquake
2012-03-31T07:02:34.690Z,60.137,-153.297,134.3,2.6,ml,60,94.1,,,pde,pde20120331070234690_134,2013-03-16T00:10:39.116Z,"Southern Alaska",earthquake
