time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-12-30T17:44:55.000Z,19.585,-64.31,70.4,3.4,md,11,298.8,,,pde,pde20121230174455000_70,2013-03-16T00:09:51.091Z,"Virgin Islands region",earthquake
2012-12-30T17:41:20.360Z,52.909,-169.437,0.9,2.9,ml,9,178.7,,,pde,pde20121230174120360_0,2013-03-16T00:09:51.088Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T17:08:46.700Z,63.078,-151.524,15.1,2.7,ml,26,56.7,,,pde,pde20121230170846700_15,2013-03-16T00:09:51.084Z,"Central Alaska",earthquake
2012-12-30T17:08:19.590Z,34.199,-117.39,11.7,2.4,ml,13,28,,,pde,pde20121230170819590_11,2014-04-09T04:57:23.511Z,"Greater Los Angeles area, California",earthquake
2012-12-30T16:58:45.130Z,-21.875,-176.766,248.3,4.7,mb,67,94.7,,0.98,pde,pde20121230165845130_248,2013-03-16T00:09:51.033Z,"Fiji region",earthquake
2012-12-30T16:33:43.520Z,53.419,-163.692,40.1,2.6,ml,13,240.5,,,pde,pde20121230163343520_40,2013-03-16T00:09:51.010Z,"Unimak Island region, Alaska",earthquake
2012-12-30T16:03:26.250Z,23.443,120.953,3.4,4.8,mwr,86,48.5,,0.95,pde,pde20121230160326250_3,2014-09-04T17:18:48.000Z,"Taiwan",earthquake
2012-12-30T15:56:58.470Z,63.075,-151.514,12,2.7,ml,29,56.3,,,pde,pde20121230155658470_12,2013-03-16T00:09:50.998Z,"Central Alaska",earthquake
2012-12-30T15:36:34.050Z,19.168,-65.673,43.5,3,md,5,313.2,,,pde,pde20121230153634050_43,2013-03-16T00:09:50.993Z,"Puerto Rico region",earthquake
2012-12-30T15:32:02.820Z,18.875,-65.548,85.7,3.1,md,8,268.8,,,pde,pde20121230153202820_85,2013-03-16T00:09:50.990Z,"Puerto Rico region",earthquake
2012-12-30T15:22:09.230Z,19.083,-65.61,50.6,3,md,7,282.6,,,pde,pde20121230152209230_50,2013-03-16T00:09:50.988Z,"Puerto Rico region",earthquake
2012-12-30T15:01:50.040Z,59.366,-152.37,70,2.8,ml,35,130.9,,,pde,pde20121230150150040_70,2013-03-16T00:09:50.981Z,"Southern Alaska",earthquake
2012-12-30T13:53:17.910Z,-15.13,-174.176,118.8,4.6,mb,39,59.5,,0.75,pde,pde20121230135317910_118,2013-03-16T00:09:50.977Z,"Tonga",earthquake
2012-12-30T13:50:55.600Z,-18.464,168.344,58.4,4.6,mb,12,111.7,,0.61,pde,pde20121230135055600_58,2013-03-16T00:09:50.975Z,"Vanuatu",earthquake
2012-12-30T13:32:49.000Z,-10.75,-77.58,67,4.4,mb,4,186.4,,,pde,pde20121230133249000_67,2013-03-16T00:09:50.974Z,"near the coast of central Peru",earthquake
2012-12-30T12:21:21.870Z,14.446,-92.991,26,5.3,mwb,365,53.3,,0.98,pde,pde20121230122121870_26,2014-09-04T17:18:47.000Z,"offshore Chiapas, Mexico",earthquake
2012-12-30T11:52:35.100Z,36.152,-118.061,1.5,3.5,ml,59,42.7,,,pde,pde20121230115235100_1,2014-04-09T04:57:19.526Z,"Central California",earthquake
2012-12-30T11:33:43.030Z,1.569,126.587,68.4,5.2,mb,157,49.5,,1.14,pde,pde20121230113343030_68,2014-09-04T17:18:45.000Z,"Molucca Sea",earthquake
2012-12-30T11:28:37.430Z,58.477,-148.026,33.1,2.5,ml,16,260.5,,,pde,pde20121230112837430_33,2013-03-16T00:09:50.826Z,"Gulf of Alaska",earthquake
2012-12-30T10:57:50.460Z,19.564,-64.36,61.8,3.3,md,12,291.4,,,pde,pde20121230105750460_61,2013-03-16T00:09:50.651Z,"Virgin Islands region",earthquake
2012-12-30T10:47:55.200Z,40.9052,-121.8073,10.8,1.4,Md,,158.4,0.20661252,0.04,nc,nc71912526,2013-03-14T00:34:06.770Z,"12km WNW of Burney, California",earthquake
2012-12-30T10:43:41.880Z,22.96,95.96,37.3,4.2,mb,25,154.5,,0.74,pde,pde20121230104341880_37,2013-03-16T00:09:50.645Z,"Myanmar",earthquake
2012-12-30T10:29:58.410Z,13.31,-92.517,35,4.6,mb,7,215.4,,0.76,pde,pde20121230102958410_35,2013-03-16T00:09:50.643Z,"near the coast of Guatemala",earthquake
2012-12-30T10:09:05.390Z,19.278,-64.719,73,3.4,md,16,256.4,,,pde,pde20121230100905390_73,2013-03-16T00:09:50.639Z,"Virgin Islands region",earthquake
2012-12-30T10:01:53.720Z,19.611,-64.439,15.3,3.2,md,7,308,,,pde,pde20121230100153720_15,2013-03-16T00:09:50.637Z,"Virgin Islands region",earthquake
2012-12-30T09:51:02.410Z,-32.556,-178.234,10,4.3,mb,14,151.4,,0.52,pde,pde20121230095102410_10,2013-03-16T00:09:50.634Z,"south of the Kermadec Islands",earthquake
2012-12-30T09:38:17.240Z,-29.332,-176.086,10,4.4,mb,34,89.3,,1.15,pde,pde20121230093817240_10,2013-03-16T00:09:50.629Z,"Kermadec Islands region",earthquake
2012-12-30T09:11:15.000Z,37.508,35.715,6.6,4.2,mb,26,87.5,,,pde,pde20121230091115000_6,2013-03-16T00:09:50.625Z,"central Turkey",earthquake
2012-12-30T08:28:53.280Z,18.572,-66.783,12.6,2.7,md,12,214.2,,,pde,pde20121230082853280_12,2013-03-16T00:09:50.622Z,"Puerto Rico region",earthquake
2012-12-30T08:25:09.190Z,16.049,-97.601,16.1,4,md,7,203.3,,,pde,pde20121230082509190_16,2013-03-16T00:09:50.619Z,"Oaxaca, Mexico",earthquake
2012-12-30T08:16:43.130Z,24.209,91.782,22.5,4.3,mb,19,119.5,,1.08,pde,pde20121230081643130_22,2013-03-16T00:09:50.615Z,"India-Bangladesh border region",earthquake
2012-12-30T08:00:25.260Z,55.214,-162.202,149.4,2.7,ml,7,174.9,,,pde,pde20121230080025260_149,2013-03-16T00:09:50.612Z,"Alaska Peninsula",earthquake
2012-12-30T07:56:52.070Z,-6.96,105.283,48.3,5,mb,156,32.5,,0.79,pde,pde20121230075652070_48,2013-03-16T00:09:50.572Z,"Sunda Strait, Indonesia",earthquake
2012-12-30T07:41:01.670Z,25.429,127.418,9.7,4.3,mb,32,91.2,,0.77,pde,pde20121230074101670_9,2013-03-16T00:09:50.519Z,"Ryukyu Islands, Japan",earthquake
2012-12-30T07:13:06.900Z,13.971,-92.437,16.1,4.5,mb,14,192.2,,,pde,pde20121230071306900_16,2013-03-16T00:09:50.489Z,"offshore Guatemala",earthquake
2012-12-30T07:01:57.340Z,40.373,-124.126,27,2.9,md,27,207.4,,,pde,pde20121230070157340_27,2014-04-09T11:21:04.451Z,"Northern California",earthquake
2012-12-30T06:54:19.750Z,53.489,-166.102,47.3,2.5,ml,19,205.8,,,pde,pde20121230065419750_47,2013-03-16T00:09:50.448Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T06:44:41.480Z,-60.906,-36.887,10,5.2,mb,70,37,,0.88,pde,pde20121230064441480_10,2014-09-04T17:18:44.000Z,"Scotia Sea",earthquake
2012-12-30T06:27:38.730Z,-56.351,-27.466,103.1,4.3,mb,22,108.2,,0.47,pde,pde20121230062738730_103,2013-03-16T00:09:50.407Z,"South Sandwich Islands region",earthquake
2012-12-30T06:04:22.810Z,52.655,-169.413,5.1,2.6,ml,9,339.5,,,pde,pde20121230060422810_5,2013-03-16T00:09:50.405Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T04:41:03.960Z,37.57,-122.497,8,2,md,5,198.6,,,pde,pde20121230044103960_8,2013-03-16T00:09:50.403Z,"San Francisco Bay area, California",earthquake
2012-12-30T04:08:47.670Z,59.886,-152.15,82.7,3.4,ml,73,54.8,,,pde,pde20121230040847670_82,2014-04-08T18:46:57.957Z,"Southern Alaska",earthquake
2012-12-30T03:47:22.740Z,-56.311,-27.284,129.4,4.5,mb,56,59.1,,0.75,pde,pde20121230034722740_129,2013-03-16T00:09:50.389Z,"South Sandwich Islands region",earthquake
2012-12-30T03:02:27.380Z,51.949,-170.982,25.6,2.7,ml,8,225.3,,,pde,pde20121230030227380_25,2013-03-16T00:09:50.387Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T02:54:49.610Z,52.318,-171.121,25.8,4.4,mb,88,139.1,,,pde,pde20121230025449610_25,2013-03-16T00:09:50.348Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T02:09:40.180Z,52.764,-169.535,9.5,2.9,ml,11,197.8,,,pde,pde20121230020940180_9,2013-03-16T00:09:50.344Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T01:57:41.220Z,52.77,-169.524,10.3,2.9,ml,10,197.4,,,pde,pde20121230015741220_10,2013-03-16T00:09:50.317Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-30T01:24:32.300Z,16.899,-95.094,112.9,4.1,md,4,129.9,,,pde,pde20121230012432300_112,2013-03-16T00:09:50.272Z,"Oaxaca, Mexico",earthquake
2012-12-30T01:15:50.860Z,18.137,-66.01,119.5,3.2,md,8,165.6,,,pde,pde20121230011550860_119,2013-03-16T00:09:50.270Z,"Puerto Rico",earthquake
2012-12-30T00:02:54.370Z,52.763,-169.547,12.3,3,ml,11,197.5,,,pde,pde20121230000254370_12,2013-03-16T00:09:50.268Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-29T23:05:24.200Z,37.018,141.168,39.8,5.2,mb,381,40.7,,0.68,pde,pde20121229230524200_39,2014-09-04T17:18:43.000Z,"near the east coast of Honshu, Japan",earthquake
2012-12-29T23:01:21.470Z,0.998,125.673,35,4.6,mb,19,146.5,,0.85,pde,pde20121229230121470_35,2013-03-16T00:09:50.168Z,"Molucca Sea",earthquake
2012-12-29T22:51:30.070Z,25.084,99.916,38.2,4.2,mb,33,108,,0.9,pde,pde20121229225130070_38,2013-03-16T00:09:50.164Z,"Yunnan, China",earthquake
2012-12-29T22:43:54.010Z,-6.585,129.902,160.9,4.5,mb,49,87.5,,1.17,pde,pde20121229224354010_160,2013-03-16T00:09:50.158Z,"Banda Sea",earthquake
2012-12-29T22:35:08.900Z,37.578,-122.514,8.7,2.8,md,13,198.3,,,pde,pde20121229223508900_8,2014-09-26T16:58:33.106Z,"San Francisco Bay area, California",earthquake
2012-12-29T22:34:51.400Z,37.5795,-122.5047,8.4,1.5,Md,,194.4,0.00898315,0.11,nc,nc71912176,2014-04-09T11:20:56.648Z,"4km SSW of Pacifica, California",earthquake
2012-12-29T22:27:05.140Z,61.229,-150.812,55.2,2.8,ml,45,42.7,,,pde,pde20121229222705140_55,2013-03-16T00:09:50.146Z,"Southern Alaska",earthquake
2012-12-29T21:47:27.950Z,2.034,-97.709,10,4.5,mb,102,109.5,,0.72,pde,pde20121229214727950_10,2014-09-04T17:18:42.000Z,"west of the Galapagos Islands",earthquake
2012-12-29T21:37:02.650Z,1.705,-98.155,10,4.5,mb,81,119.9,,0.89,pde,pde20121229213702650_10,2014-09-04T17:18:41.000Z,"west of the Galapagos Islands",earthquake
2012-12-29T20:31:06.520Z,20.039,-155.574,37.8,2.6,ml,10,219.8,,,pde,pde20121229203106520_37,2013-03-16T00:09:50.050Z,"Hawaii region, Hawaii",earthquake
2012-12-29T20:29:52.410Z,-6.605,129.895,166.3,4.5,mb,54,67.6,,1.28,pde,pde20121229202952410_166,2013-03-16T00:09:49.976Z,"Banda Sea",earthquake
2012-12-29T20:13:05.250Z,36.659,71.175,233.6,4.4,mb,41,111.3,,0.96,pde,pde20121229201305250_233,2013-03-16T00:09:49.891Z,"Hindu Kush region, Afghanistan",earthquake
2012-12-29T19:43:58.480Z,-4.108,101.776,43.5,4.2,mb,29,181.2,,0.63,pde,pde20121229194358480_43,2013-03-16T00:09:49.846Z,"southern Sumatra, Indonesia",earthquake
2012-12-29T19:35:57.000Z,-34.909,-71.388,93.6,3.8,ml,8,,,,pde,pde20121229193557000_93,2013-03-16T00:09:49.843Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2012-12-29T18:42:04.920Z,52.729,-169.53,5.1,4.2,mb,82,138.6,,,pde,pde20121229184204920_5,2013-03-16T00:09:49.800Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-12-29T18:39:23.220Z,49.995,-176.386,23.9,2.7,ml,17,276.2,,,pde,pde20121229183923220_23,2013-03-16T00:09:49.797Z,"south of the Aleutian Islands",earthquake
