time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2011-01-30T02:28:43.060Z,11.991,44.033,10,5,mwc,86,59.7,,1.02,pde,pde20110130022843060_10,2014-09-04T16:10:17.000Z,"Gulf of Aden",earthquake
2011-01-30T02:18:16.920Z,11.676,44.059,10,4.1,mb,21,99.1,,1.38,pde,pde20110130021816920_10,2013-03-16T01:52:14.429Z,"Gulf of Aden",earthquake
2011-01-30T02:04:54.380Z,13.006,145.815,53.7,4.9,mwc,230,26.8,,0.82,pde,pde20110130020454380_53,2014-09-04T16:10:16.000Z,"Guam region",earthquake
2011-01-30T02:00:42.690Z,-60.313,-26.768,35,4.6,mb,30,106.2,,0.84,pde,pde20110130020042690_35,2013-03-16T01:52:14.382Z,"South Sandwich Islands region",earthquake
2011-01-30T01:56:14.650Z,30.712,141.918,28.6,4.8,mb,119,47.4,,0.9,pde,pde20110130015614650_28,2013-03-16T01:52:14.373Z,"Izu Islands, Japan region",earthquake
2011-01-30T01:34:53.950Z,27.062,126.813,10,4.1,mb,17,70.7,,0.78,pde,pde20110130013453950_10,2013-03-16T01:52:14.371Z,"northwest of the Ryukyu Islands, Japan",earthquake
2011-01-30T01:09:54.030Z,18.921,-67.783,7.4,3.1,md,12,211.9,,,pde,pde20110130010954030_7,2013-03-16T01:52:14.370Z,"Mona Passage",earthquake
2011-01-30T01:03:38.620Z,-49.321,-10.741,10,5,mwc,72,78.3,,1.06,pde,pde20110130010338620_10,2014-09-04T16:10:15.000Z,"southwestern Atlantic Ocean",earthquake
2011-01-30T00:29:02.260Z,-17.866,168.108,10,4.3,mb,19,98.6,,0.49,pde,pde20110130002902260_10,2013-03-16T01:52:14.361Z,"Vanuatu",earthquake
2011-01-30T00:22:45.610Z,-57.093,-25.06,35,4.4,mb,13,142.4,,0.49,pde,pde20110130002245610_35,2013-03-16T01:52:14.360Z,"South Sandwich Islands region",earthquake
2011-01-29T23:38:42.520Z,-7.799,147.763,57.1,4.7,mb,43,51.3,,0.72,pde,pde20110129233842520_57,2014-04-10T03:35:10.946Z,"eastern New Guinea region, Papua New Guinea",earthquake
2011-01-29T23:09:06.970Z,-57.006,-25.197,35,4.1,mb,11,232.3,,0.54,pde,pde20110129230906970_35,2013-03-16T01:52:14.354Z,"South Sandwich Islands region",earthquake
2011-01-29T23:01:20.580Z,-56.983,-25.069,9.6,4.3,mb,25,56.6,,0.47,pde,pde20110129230120580_9,2013-03-16T01:52:14.352Z,"South Sandwich Islands region",earthquake
2011-01-29T22:26:22.640Z,46.283,-122.209,3.5,2.6,ml,50,34,,,pde,pde20110129222622640_3,2014-04-10T13:55:27.828Z,"Mount St. Helens area, Washington",earthquake
2011-01-29T22:24:09.220Z,-34.564,-73.85,35,4.3,mb,13,168.4,,0.67,pde,pde20110129222409220_35,2013-03-16T01:52:14.343Z,"off the coast of Libertador O'Higgins, Chile",earthquake
2011-01-29T20:57:04.310Z,26.779,143.871,10,4.4,mb,11,153.6,,1.25,pde,pde20110129205704310_10,2013-03-16T01:52:14.340Z,"Bonin Islands, Japan region",earthquake
2011-01-29T20:35:59.640Z,53.162,-166.667,25.6,3.1,ml,18,215.8,,,pde,pde20110129203559640_25,2013-03-16T01:52:14.337Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2011-01-29T20:01:04.130Z,53.17,-166.675,25.2,3.1,ml,19,211.4,,,pde,pde20110129200104130_25,2013-03-16T01:52:14.333Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2011-01-29T19:21:04.750Z,27.17,143.508,10,4.4,mb,32,137.4,,0.49,pde,pde20110129192104750_10,2013-03-16T01:52:14.289Z,"Bonin Islands, Japan region",earthquake
2011-01-29T18:01:02.000Z,19.683,-109.178,10,5,mwc,143,118.5,,1.27,pde,pde20110129180102000_10,2014-09-04T16:10:13.000Z,"Revilla Gigedo Islands region",earthquake
2011-01-29T17:41:38.410Z,47.524,18.326,10,4.3,mwr,111,35,,1.14,pde,pde20110129174138410_10,2014-04-10T03:35:08.456Z,"Hungary",earthquake
2011-01-29T16:10:43.920Z,51.571,179.877,6.6,3.1,ml,21,160.5,,,pde,pde20110129161043920_6,2013-03-16T01:52:14.264Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2011-01-29T14:58:07.900Z,-5.649,103.452,35,4.4,mb,31,181.3,,0.67,pde,pde20110129145807900_35,2013-03-16T01:52:14.260Z,"southern Sumatra, Indonesia",earthquake
2011-01-29T14:56:19.200Z,28.23,59.07,14.1,4,ml,20,136.1,,,pde,pde20110129145619200_14,2013-03-16T01:52:14.258Z,"southeastern Iran",earthquake
2011-01-29T14:41:42.220Z,51.733,-179.468,90.8,2.9,m,21,159.7,,,pde,pde20110129144142220_90,2013-03-16T01:52:14.254Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2011-01-29T14:14:57.950Z,-8.961,124.062,90.1,4.3,mb,20,102.2,,1.14,pde,pde20110129141457950_90,2013-03-16T01:52:14.251Z,"Kepulauan Alor, Indonesia",earthquake
2011-01-29T12:38:59.990Z,21.613,142.956,321.2,5.5,mwb,243,19.1,,0.68,pde,pde20110129123859990_321,2014-09-04T16:10:12.000Z,"Mariana Islands region",earthquake
2011-01-29T12:31:32.550Z,-19.454,168.049,10,4.8,mb,22,118.3,,0.93,pde,pde20110129123132550_10,2013-03-16T01:52:14.226Z,"Vanuatu",earthquake
2011-01-29T12:17:38.890Z,-6.05,104.2,46.9,4.1,mb,20,181,,0.78,pde,pde20110129121738890_46,2013-03-16T01:52:14.223Z,"Sunda Strait, Indonesia",earthquake
2011-01-29T11:58:17.800Z,-62.964,-164.221,10,5.5,mwb,49,75.1,,0.88,pde,pde20110129115817800_10,2014-09-04T16:10:10.000Z,"Pacific-Antarctic Ridge",earthquake
2011-01-29T11:00:03.610Z,70.966,-6.785,10,4.8,mb,124,52.5,,0.95,pde,pde20110129110003610_10,2013-03-16T01:52:14.197Z,"Jan Mayen Island region",earthquake
2011-01-29T10:23:35.910Z,-55.318,-27.84,10,4.8,mb,34,70.8,,0.82,pde,pde20110129102335910_10,2013-03-16T01:52:14.193Z,"South Sandwich Islands region",earthquake
2011-01-29T09:31:33.030Z,35.063,141.31,35,4.7,mb,18,121.7,,1.16,pde,pde20110129093133030_35,2013-03-16T01:52:14.191Z,"near the east coast of Honshu, Japan",earthquake
2011-01-29T07:59:56.970Z,51.215,-177.951,22.8,2.6,ml,16,210.9,,,pde,pde20110129075956970_22,2013-03-16T01:52:14.189Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2011-01-29T07:58:28.690Z,50.624,-130.424,10,4.7,mwr,11,188.8,,,pde,pde20110129075828690_10,2013-03-16T01:52:14.187Z,"Vancouver Island, Canada region",earthquake
2011-01-29T07:24:54.580Z,-31.777,-67.738,38,4.5,mb,44,111,,0.97,pde,pde20110129072454580_38,2014-04-10T03:35:06.528Z,"San Juan, Argentina",earthquake
2011-01-29T06:55:27.520Z,70.931,-6.657,15,6.2,mwc,562,18.2,,0.92,pde,pde20110129065527520_15,2014-09-04T16:10:09.000Z,"Jan Mayen Island region",earthquake
2011-01-29T05:21:45.770Z,-4.965,152.204,139.7,4.2,mb,13,147.3,,0.8,pde,pde20110129052145770_139,2013-03-16T01:52:14.114Z,"New Britain region, Papua New Guinea",earthquake
2011-01-29T04:43:19.000Z,28.33,59.02,16,4.6,mb,92,63.7,,,pde,pde20110129044319000_16,2013-03-16T01:52:14.106Z,"southeastern Iran",earthquake
2011-01-29T03:08:32.360Z,-19.077,168.214,43.5,5.1,mb,82,52.5,,0.9,pde,pde20110129030832360_43,2013-03-16T01:52:14.097Z,"Vanuatu",earthquake
2011-01-29T02:41:18.940Z,-17.892,-178.157,593.6,5.3,mwc,181,45,,0.89,pde,pde20110129024118940_593,2014-09-04T16:10:08.000Z,"Fiji region",earthquake
2011-01-29T01:57:20.150Z,60.496,-151.416,53.8,3.6,ml,105,38.2,,,pde,pde20110129015720150_53,2014-04-08T20:50:49.790Z,"Kenai Peninsula, Alaska",earthquake
