time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2011-10-31T22:13:30.760Z,-16.155,-174.272,174.1,4.4,mb,26,123.7,,0.92,pde,pde20111031221330760_174,2013-03-16T00:06:36.234Z,"Tonga",earthquake
2011-10-31T22:12:44.000Z,45.722,10.916,6.5,3.4,ml,18,65.1,,,pde,pde20111031221244000_6,2013-03-16T00:06:36.229Z,"northern Italy",earthquake
2011-10-31T21:58:19.580Z,32.531,105.319,39.5,5,mwc,330,18.5,,0.87,pde,pde20111031215819580_39,2014-09-04T16:17:19.000Z,"Sichuan-Gansu border region, China",earthquake
2011-10-31T21:00:58.840Z,-3.227,139.514,68.5,4.3,mb,19,101.8,,0.85,pde,pde20111031210058840_68,2013-03-16T00:06:36.101Z,"Papua, Indonesia",earthquake
2011-10-31T20:59:47.250Z,42.714,145.243,43.8,4.8,mb,104,134.6,,0.83,pde,pde20111031205947250_43,2013-03-16T00:06:36.052Z,"Hokkaido, Japan region",earthquake
2011-10-31T20:35:09.380Z,-14.693,-76.225,9.8,4.7,mb,20,189.1,,1.13,pde,pde20111031203509380_9,2013-03-16T00:06:36.046Z,"near the coast of central Peru",earthquake
2011-10-31T20:11:38.430Z,3.064,126.268,79.7,4.8,mb,61,106.1,,1.19,pde,pde20111031201138430_79,2013-03-16T00:06:36.032Z,"Kepulauan Talaud, Indonesia",earthquake
2011-10-31T19:14:06.470Z,-35.468,-105.084,10,4.9,mb,41,69.9,,1.21,pde,pde20111031191406470_10,2014-09-04T16:17:17.000Z,"southern East Pacific Rise",earthquake
2011-10-31T18:42:13.320Z,6.681,-73.062,161.8,4.1,mb,20,71.4,,0.78,pde,pde20111031184213320_161,2013-03-16T00:06:36.018Z,"northern Colombia",earthquake
2011-10-31T18:24:15.040Z,-34.705,-73.478,23.1,4.6,mb,26,150.7,,1.02,pde,pde20111031182415040_23,2013-03-16T00:06:36.011Z,"off the coast of Libertador O'Higgins, Chile",earthquake
2011-10-31T18:12:06.130Z,39.87,143.756,22.1,4.7,mb,13,180.2,,0.58,pde,pde20111031181206130_22,2013-03-16T00:06:36.008Z,"off the east coast of Honshu, Japan",earthquake
2011-10-31T17:16:22.930Z,52.519,-173.052,219.3,3.5,m,12,170.1,,,pde,pde20111031171622930_219,2013-03-16T00:06:35.979Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2011-10-31T15:17:03.480Z,24.809,122.001,98.4,4.2,mb,16,94.9,,1.1,pde,pde20111031151703480_98,2013-03-16T00:06:35.917Z,"Taiwan region",earthquake
2011-10-31T14:13:33.310Z,59.891,-153.184,127.6,3.2,m,81,93.4,,,pde,pde20111031141333310_127,2013-03-16T00:06:35.881Z,"Southern Alaska",earthquake
2011-10-31T14:09:23.640Z,39.877,143.631,10,4.7,mb,27,136.2,,0.71,pde,pde20111031140923640_10,2013-03-16T00:06:35.877Z,"off the east coast of Honshu, Japan",earthquake
2011-10-31T13:23:03.980Z,53.522,-162.796,32.9,2.6,ml,8,244.3,,,pde,pde20111031132303980_32,2013-03-16T00:06:35.866Z,"south of Alaska",earthquake
2011-10-31T12:26:45.280Z,35.931,-117.622,3.7,2.8,ml,4,168.9,,,pde,pde20111031122645280_3,2013-03-16T00:06:35.840Z,"Central California",earthquake
2011-10-31T11:41:46.420Z,-21.731,-179.516,603.5,4.7,mb,26,88,,0.37,pde,pde20111031114146420_603,2013-03-16T00:06:35.815Z,"Fiji region",earthquake
2011-10-31T11:31:49.940Z,34.216,-117.507,4,2.8,ml,19,110.4,,,pde,pde20111031113149940_4,2014-04-09T01:22:31.194Z,"Greater Los Angeles area, California",earthquake
2011-10-31T09:42:30.360Z,37.868,-122.252,9.2,2.5,md,59,51.3,,,pde,pde20111031094230360_9,2014-04-09T10:31:02.543Z,"San Francisco Bay area, California",earthquake
2011-10-31T09:02:30.850Z,35.125,141.534,41.1,4.8,mb,84,113.6,,0.86,pde,pde20111031090230850_41,2014-04-10T03:49:19.553Z,"near the east coast of Honshu, Japan",earthquake
2011-10-31T07:16:21.610Z,52.366,177.932,159,5.8,mww,609,23.5,,0.82,pde,pde20111031071621610_159,2014-09-04T16:17:16.000Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2011-10-31T06:54:37.520Z,44.925,150.109,35,4.8,mb,97,135.8,,1.27,pde,pde20111031065437520_35,2013-03-16T00:06:35.324Z,"east of the Kuril Islands",earthquake
2011-10-31T06:31:21.120Z,63.037,-150.63,109.9,2.7,m,62,31.6,,,pde,pde20111031063121120_109,2013-03-16T00:06:35.311Z,"Central Alaska",earthquake
2011-10-31T06:28:32.550Z,14.416,-92.052,89.2,4.5,mb,92,178,,1.09,pde,pde20111031062832550_89,2014-04-10T03:49:17.204Z,"Guatemala",earthquake
2011-10-31T05:52:40.360Z,38.777,-119.505,7.5,2.6,ml,5,125.9,,,pde,pde20111031055240360_7,2013-03-16T00:06:35.291Z,"Nevada",earthquake
2011-10-31T05:17:16.080Z,39.813,143.301,40.8,4.2,mb,25,142.8,,0.53,pde,pde20111031051716080_40,2013-03-16T00:06:35.285Z,"off the east coast of Honshu, Japan",earthquake
2011-10-31T04:48:46.770Z,-8.069,106.872,48.5,4.8,mb,60,29.7,,0.93,pde,pde20111031044846770_48,2013-03-16T00:06:35.268Z,"south of Java, Indonesia",earthquake
2011-10-31T04:45:43.830Z,-23.346,-114.963,10,5.5,mwc,167,64.2,,0.96,pde,pde20111031044543830_10,2014-09-04T16:17:15.000Z,"Easter Island region",earthquake
2011-10-31T03:40:12.000Z,-25.72,-70.796,45.4,4.8,mb,61,63.6,,,pde,pde20111031034012000_45,2014-04-10T03:49:15.280Z,"near the coast of Antofagasta, Chile",earthquake
2011-10-31T02:47:16.200Z,-23.656,-115.201,10,4.7,mb,44,87.2,,1.12,pde,pde20111031024716200_10,2014-09-04T16:17:13.000Z,"southern East Pacific Rise",earthquake
2011-10-31T02:11:49.270Z,36.367,70.772,207.2,4.5,mb,89,55.5,,0.72,pde,pde20111031021149270_207,2013-03-16T00:06:35.040Z,"Hindu Kush region, Afghanistan",earthquake
2011-10-31T01:31:41.750Z,35.9,140.308,72.8,4.9,mb,47,91.8,,0.9,pde,pde20111031013141750_72,2014-04-10T03:49:12.992Z,"near the east coast of Honshu, Japan",earthquake
2011-10-31T01:22:05.800Z,12.515,48.063,10,5,mb,54,42.4,,1.32,pde,pde20111031012205800_10,2014-09-04T16:17:11.000Z,"Gulf of Aden",earthquake
2011-10-31T00:26:37.170Z,-18.897,167.55,10,4.5,mb,16,126,,0.96,pde,pde20111031002637170_10,2013-03-16T00:06:35.020Z,"Vanuatu",earthquake
2011-10-31T00:25:06.440Z,-7.343,107.233,35,4.4,mb,19,160,,0.7,pde,pde20111031002506440_35,2013-03-16T00:06:35.016Z,"Java, Indonesia",earthquake
2011-10-30T23:08:28.800Z,38.783,142.418,31.2,4.8,mb,95,85.4,,0.69,pde,pde20111030230828800_31,2013-03-16T00:06:34.866Z,"near the east coast of Honshu, Japan",earthquake
2011-10-30T22:02:46.100Z,-6.408,147.407,44.8,4.5,mb,30,90.3,,1.09,pde,pde20111030220246100_44,2013-03-16T00:06:34.857Z,"eastern New Guinea region, Papua New Guinea",earthquake
2011-10-30T21:45:05.080Z,53.415,-163.534,42.8,3,ml,18,240.7,,,pde,pde20111030214505080_42,2013-03-16T00:06:34.852Z,"Unimak Island region, Alaska",earthquake
2011-10-30T21:13:47.860Z,32.922,-116.247,2.7,2.6,ml,12,152.8,,1.29,pde,pde20111030211347860_2,2014-04-09T01:22:27.291Z,"Southern California",earthquake
2011-10-30T18:53:43.000Z,-25.741,-70.959,47.1,5.7,mwb,272,43.3,,,pde,pde20111030185343000_47,2014-09-04T16:17:10.000Z,"near the coast of Antofagasta, Chile",earthquake
2011-10-30T18:16:12.170Z,-26.922,-177.788,35,4,mb,14,120.7,,0.96,pde,pde20111030181612170_35,2013-03-16T00:06:34.685Z,"south of the Fiji Islands",earthquake
2011-10-30T16:58:44.160Z,2.585,128.624,214.1,4.7,mb,48,51,,0.9,pde,pde20111030165844160_214,2013-03-16T00:06:34.676Z,"Halmahera, Indonesia",earthquake
2011-10-30T16:16:02.760Z,8.697,58.408,10,4.4,mb,32,103.8,,1.19,pde,pde20111030161602760_10,2013-03-16T00:06:34.669Z,"Carlsberg Ridge",earthquake
2011-10-30T15:34:06.380Z,-9.568,158.648,10,4.7,mb,33,63.3,,1.37,pde,pde20111030153406380_10,2013-03-16T00:06:34.661Z,"Solomon Islands",earthquake
2011-10-30T15:25:00.890Z,-14.515,-76.164,15.9,4.1,ml,9,188.2,,1.44,pde,pde20111030152500890_15,2013-03-16T00:06:34.658Z,"near the coast of central Peru",earthquake
2011-10-30T15:12:31.300Z,-28.787,-176.198,56.2,4.2,mb,21,76,,1.12,pde,pde20111030151231300_56,2013-03-16T00:06:34.654Z,"Kermadec Islands region",earthquake
2011-10-30T13:26:43.850Z,35.94,-120.032,8.4,3.5,mwr,25,98,,,pde,pde20111030132643850_8,2013-12-13T22:23:06.121Z,"Central California",earthquake
