time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-01-31T18:00:14.140Z,12.104,143.3608,10.93,4.5,mb,13,121,2.08,1.04,us,usc000f585,2013-03-05T21:14:38.714Z,"191km SW of Merizo Village, Guam",earthquake
2013-01-31T17:14:12.930Z,13.9412,120.7139,221.43,4.8,mb,176,53,0.27,0.81,us,usc000ez8e,2014-09-04T17:45:40.000Z,"2km WNW of Balayan, Philippines",earthquake
2013-01-31T17:09:59.450Z,-9.0555,-108.5888,9.97,4.9,mb,89,107,20.03,0.84,us,usc000ez8d,2014-09-04T17:45:39.000Z,"Central East Pacific Rise",earthquake
2013-01-31T16:04:45.100Z,35.989,139.752,29.1,4.9,Mb,142,50.4,1.36813418,0.83,us,usc000ez7y,2013-03-16T00:10:09.586Z,"1km N of Kasukabe, Japan",earthquake
2013-01-31T14:53:41.900Z,36.768,140.49,10.1,4.8,Mb,70,129.6,1.84783454,1.01,us,usc000ez7n,2013-03-16T00:10:09.552Z,"12km E of Daigo, Japan",earthquake
2013-01-31T12:10:50.000Z,-4.487,138.273,84.1,4.6,Mb,26,129.6,6.20286704,1.08,us,usc000ez6v,2013-03-16T00:10:09.547Z,"222km ESE of Enarotali, Indonesia",earthquake
2013-01-31T10:20:04.700Z,-1.763,-12.957,10,4.8,Mb,28,57.6,6.2828171,0.89,us,usc000ez5u,2014-09-04T17:45:37.000Z,"North of Ascension Island",earthquake
2013-01-31T09:53:43.900Z,55.584,-134.745,9.7,5.9,Mw,449,64.8,0.928858,0.88,us,usc000ez52,2014-09-04T17:45:36.000Z,"101km W of Craig, Alaska",earthquake
2013-01-31T08:27:28.870Z,-7.271,144.084,33.3,4.3,mb,18,141,,0.77,pde,pde20130131082728870_33,2013-03-16T00:10:09.410Z,"near the south coast of New Guinea, Papua New Guinea",earthquake
2013-01-31T08:04:08.700Z,39.864,19.747,10,4.5,Mb,33,68.4,1.47862696,1.59,us,usc000ez43,2014-04-10T13:26:33.446Z,"16km NNE of Agios Georgis, Greece",earthquake
2013-01-31T06:50:15.000Z,-10.4,166.243,23.4,4.9,Mb,59,50.4,6.27293563,0.65,us,usc000ez3n,2014-09-04T17:45:35.000Z,"56km NE of Lata, Solomon Islands",earthquake
2013-01-31T06:42:06.900Z,-10.683,166.406,10,5.3,Mb,176,39.6,6.47236162,0.87,us,usc000ez35,2014-09-04T17:45:34.000Z,"62km E of Lata, Solomon Islands",earthquake
2013-01-31T05:58:11.800Z,19.3763,-155.2385,2.7,0.5,Ml,,118.8,0,0.03,hv,hv60461541,2013-02-06T23:47:55.199Z,"6km S of Volcano, Hawaii",earthquake
2013-01-31T05:30:18.000Z,-28.065,-70.809,52.4,4,Ml,14,180,0.68900782,0,us,us2013lbbh,2013-06-10T21:06:04.836Z,"56km N of Vallenar, Chile",earthquake
2013-01-31T05:18:09.500Z,-10.589,166.366,10,5.5,Mt,212,36,6.42295428,0.71,us,usc000ez22,2014-09-04T17:45:33.000Z,"60km ENE of Lata, Solomon Islands",earthquake
2013-01-31T05:16:56.500Z,-10.486,166.201,14,5.1,Mb,133,64.8,6.24239291,0.73,us,usc000ez2t,2013-03-16T00:10:09.251Z,"47km ENE of Lata, Solomon Islands",earthquake
2013-01-31T05:10:52.000Z,-28.084,-70.813,44.2,4.6,Mb,26,140.4,0.70877076,0,us,usc000ez1s,2013-03-16T00:10:09.225Z,"54km N of Vallenar, Chile",earthquake
2013-01-31T04:31:33.400Z,-10.934,165.418,32.9,5.5,Mt,40,97.2,5.58392781,0.88,us,usc000ez19,2014-09-04T17:45:31.000Z,"51km WSW of Lata, Solomon Islands",earthquake
2013-01-31T04:15:55.600Z,-27.878,-70.941,26.8,4.5,Mb,36,136.8,0.68900782,1,us,usc000ez14,2013-03-16T00:10:09.213Z,"78km NNW of Vallenar, Chile",earthquake
2013-01-31T04:10:46.400Z,-4.613,102.515,51.7,5,Mb,48,64.8,0.50934477,0.97,us,usc000ez13,2014-04-10T13:26:01.879Z,"94km SSE of Bengkulu, Indonesia",earthquake
2013-01-31T03:58:00.400Z,-10.68,166.391,35.1,5.8,Mt,258,50.4,6.45259869,0.81,us,usc000ez11,2014-09-04T17:45:30.000Z,"61km E of Lata, Solomon Islands",earthquake
2013-01-31T03:33:43.800Z,-10.628,166.382,9.2,6.1,Mw,393,25.2,6.44271722,0.82,us,usc000ez0w,2014-09-04T17:45:29.000Z,"60km E of Lata, Solomon Islands",earthquake
2013-01-31T02:45:00.100Z,-28.504,-67.365,117.7,4.8,Mb,32,79.2,2.68686101,1.11,us,usc000eyzc,2013-03-16T00:10:09.020Z,"52km SSE of Tinogasta, Argentina",earthquake
2013-01-31T02:26:20.900Z,49.877,150.751,355.5,4.3,Mb,48,140.4,5.40336643,1.09,us,usc000eyyd,2013-03-16T00:10:09.012Z,"171km NE of Vostok, Russia",earthquake
2013-01-31T01:03:17.200Z,45.919,-122.409,7.6,3.7,Ml,30,32.4,0.928858,0,us,usc000eywx,2013-03-16T00:10:09.007Z,"3km ENE of Amboy, Washington",earthquake
2013-01-30T23:53:53.300Z,-10.562,166.409,10,4.6,Mb,73,82.8,8.98225453,1.1,us,usc000eyvv,2013-03-16T00:10:08.975Z,"65km ENE of Lata, Solomon Islands",earthquake
2013-01-30T23:34:30.900Z,-16.152,-74.931,36.6,4.7,Mb,59,82.8,4.53469555,1.35,us,usc000eyvb,2013-03-16T00:10:08.955Z,"86km SSW of Acari, Peru",earthquake
2013-01-30T23:03:43.800Z,-10.635,166.371,11,6.1,Mw,301,28.8,6.43283575,0.92,us,usc000eyur,2014-09-04T17:45:27.000Z,"59km E of Lata, Solomon Islands",earthquake
2013-01-30T22:34:17.100Z,51.511,-178.141,13.4,2.8,Ml,21,194.4,0.28925752,0,us,us2013ladt,2013-06-10T21:21:24.910Z,"41km S of Tanaga Volcano, Alaska",earthquake
2013-01-30T21:09:59.000Z,59.149,-152.618,62.9,2.8,Ml,39,104.4,0.45903911,0,us,us2013lads,2013-06-10T21:21:26.367Z,"81km SW of Homer, Alaska",earthquake
2013-01-30T20:40:40.000Z,-28.093,-70.615,55.4,4.7,ML,0,0,0,1.42,us,usc000f56a,2013-03-05T17:46:19.207Z,"54km NNE of Vallenar, Chile",earthquake
2013-01-30T20:15:43.200Z,-28.08,-70.621,45,6.8,Mw,531,25.2,0.58929483,1.01,us,usc000eyp3,2014-09-04T17:45:26.000Z,"56km NNE of Vallenar, Chile",earthquake
2013-01-30T20:07:39.400Z,19.371,-68.489,72,3.8,Md,20,0,1.01868953,0,us,usc000eyqi,2013-03-16T00:10:08.633Z,"72km NE of Miches, Dominican Republic",earthquake
2013-01-30T20:02:02.900Z,-23.55,-179.951,548.8,4.6,Mb,121,122.4,6.06272985,0.71,us,usc000eynp,2013-03-16T00:10:08.623Z,"South of the Fiji Islands",earthquake
2013-01-30T19:52:09.900Z,31.636,-114.466,10,3.7,Md,28,212.4,1.03845247,0,us,usc000eyn9,2014-04-09T04:59:48.061Z,"79km SE of Estacion Coahuila, Mexico",earthquake
2013-01-30T19:50:29.800Z,2.469,92.543,31.2,4,Ml,6,230.4,5.15363478,0.32,us,us2013ladw,2013-06-10T21:21:27.819Z,"Off the west coast of northern Sumatra",earthquake
2013-01-30T19:27:02.900Z,52.883,-169.59,5.5,2.6,Ml,4,0,0.44915764,0,us,usc000ezwc,2013-06-10T21:21:29.264Z,"48km W of Nikolski, Alaska",earthquake
2013-01-30T17:48:26.700Z,52.406,-168.985,19.9,2.5,Ml,6,0,0.56953189,0,us,usc000ezwa,2013-06-10T21:21:30.756Z,"59km S of Nikolski, Alaska",earthquake
2013-01-30T17:32:54.900Z,36.679,96.598,13.3,4.7,Mb,62,57.6,8.32019616,0.8,us,usc000eyit,2013-03-16T00:10:08.614Z,"75km S of Hoit Taria, China",earthquake
2013-01-30T16:55:13.600Z,10.291,126.854,10,4.5,Mb,19,133.2,8.98225453,0.5,us,us2013ladc,2013-06-10T21:10:30.897Z,"90km ENE of San Isidro, Philippines",earthquake
2013-01-30T16:36:59.700Z,18.431,-64.068,37.5,2.8,Md,5,349.2,0.51922623,0,us,us2013laa9,2013-06-10T21:10:32.389Z,"57km E of Road Town, British Virgin Islands",earthquake
2013-01-30T15:57:14.500Z,-61.555,154.733,10,4.4,Mb,6,154.8,7.41110109,0.76,us,us2013ladb,2013-06-10T21:10:34.014Z,"Balleny Islands region",earthquake
2013-01-30T15:34:23.400Z,10.558,126.911,36.1,4.7,Mb,74,118.8,8.98225453,0.83,us,us2013laap,2013-03-16T00:10:08.604Z,"109km ENE of San Isidro, Philippines",earthquake
2013-01-30T15:17:15.200Z,38.826,-122.759,1.5,2.9,Md,27,68.4,0.0296444,0,us,us2013laa7,2013-06-10T21:04:26.031Z,"3km W of Cobb, California",earthquake
2013-01-30T15:05:15.000Z,62.36,-124.58,1,4.2,Mb,83,61.2,4.76466427,0,us,us2013laan,2013-03-16T00:10:08.593Z,"113km SSW of Wrigley, Canada",earthquake
2013-01-30T14:10:44.900Z,4.809,-78.54,10,4.5,Mb,23,68.4,4.19513238,1.14,us,us2013lada,2013-06-10T21:10:35.459Z,"131km W of Pizarro, Colombia",earthquake
2013-01-30T13:51:38.100Z,18.351,-63.963,45.4,2.7,Md,4,345.6,0.61893923,0,us,us2013labq,2013-06-10T21:10:36.904Z,"69km E of Road Town, British Virgin Islands",earthquake
2013-01-30T13:37:02.140Z,16.78,96.17,10,3.4,ml,4,320,,0.62,pde,pde20130130133702140_10,2014-04-10T13:26:18.172Z,"near the south coast of Myanmar",earthquake
2013-01-30T13:32:51.800Z,-22.725,-112.964,10,4.4,Mb,15,122.4,5.47343503,0.79,us,us2013lac9,2013-06-10T21:10:38.342Z,"Easter Island region",earthquake
2013-01-30T13:25:34.200Z,10.356,127.027,6.7,4.5,Mb,39,79.2,8.98225453,0.71,us,us2013lac8,2013-06-10T21:10:39.786Z,"110km ENE of San Isidro, Philippines",earthquake
2013-01-30T13:25:31.400Z,-52.214,-5.222,10,4.9,Mb,27,72,8.98225453,1.2,us,us2013laam,2014-09-04T17:45:24.000Z,"Southern Mid-Atlantic Ridge",earthquake
2013-01-30T13:18:42.900Z,4.594,126.639,66.6,4.6,Mb,47,111.6,2.67697955,0.92,us,us2013lac7,2013-06-10T21:10:41.202Z,"158km SE of Sarangani, Philippines",earthquake
2013-01-30T12:57:50.900Z,10.386,126.857,35,5.1,Mb,103,97.2,3.52588749,0.83,us,usc000eybx,2014-09-04T17:45:23.000Z,"94km ENE of San Isidro, Philippines",earthquake
2013-01-30T09:33:03.000Z,-26.176,-69.034,7.9,4.8,Mb,132,104.4,1.128284,0.97,us,usc000ey8l,2013-03-16T00:10:08.508Z,"103km ENE of Diego de Almagro, Chile",earthquake
2013-01-30T09:27:03.600Z,32.934,94.671,20.1,5.2,Mb,130,25.2,4.40443984,0.9,us,usc000ey8j,2014-09-04T17:45:22.000Z,"127km NNE of Dartang, China",earthquake
2013-01-30T04:27:25.800Z,38.766,23.366,9.4,3.9,Mw,42,28.8,0.27937605,0,us,usc000ey3p,2013-03-16T00:10:08.472Z,"4km E of Limni, Greece",earthquake
2013-01-30T03:14:28.400Z,43.566,-127.598,10.2,5.4,Mw,265,158.4,2.47755355,1.42,us,usc000ey2g,2014-09-04T17:45:21.000Z,"263km WNW of Bandon, Oregon",earthquake
2013-01-30T02:32:19.600Z,10.558,126.684,46,5.4,Mb,93,104.4,3.62560049,1.14,us,usc000ey1i,2014-09-04T17:45:20.000Z,"89km NE of San Isidro, Philippines",earthquake
2013-01-30T00:56:30.300Z,52.021,-174.483,63.1,4.6,Mb,205,136.8,0.24973165,0,us,us2013labc,2013-06-10T21:04:28.965Z,"27km SW of Atka, Alaska",earthquake
2013-01-30T00:43:00.600Z,-11.012,165.623,16.5,4.2,Mb,18,118.8,5.79323527,1.07,us,us2013ladh,2013-06-10T21:17:35.297Z,"39km SW of Lata, Solomon Islands",earthquake
2013-01-29T23:09:50.700Z,17.788,-68.601,36.4,3.4,Md,12,208.8,1.23877678,0,us,us2013kzaw,2013-06-10T21:04:30.392Z,"65km S of Boca de Yuma, Dominican Republic",earthquake
2013-01-29T22:17:48.800Z,63.563,-147.717,4.8,2.6,Ml,28,50.4,0.50934477,0,us,us2013kzct,2013-06-10T21:21:32.224Z,"64km ENE of Cantwell, Alaska",earthquake
2013-01-29T21:40:21.320Z,-8.9406,67.4483,10,4.7,mb,39,129,5.18,1.03,us,usa000g0qp,2014-09-04T17:45:18.000Z,"Mid-Indian Ridge",earthquake
2013-01-29T20:28:49.500Z,37.105,-117.119,9.3,2.7,Ml,30,100.8,0.70877076,0,us,usc000exql,2014-05-19T20:12:37.000Z,"38km NW of Beatty, Nevada",earthquake
2013-01-29T19:30:33.900Z,-11.201,165.358,29.5,5.1,Mb,54,86.4,5.59380927,0.99,us,usc000expf,2013-03-16T00:10:08.372Z,"74km SW of Lata, Solomon Islands",earthquake
2013-01-29T19:02:01.000Z,33.279,-116.785,12,2.3,Ml,10,46.8,0.42939471,0,us,us2013kzau,2013-06-10T21:02:49.823Z,"19km SSE of Aguanga, California",earthquake
2013-01-29T17:45:56.600Z,38.887,-107.475,1,2.5,Ml,60,39.6,0.48958183,1.38,us,us2013kzat,2013-06-10T21:02:51.248Z,"10km ENE of Paonia, Colorado",earthquake
2013-01-29T17:36:46.700Z,18.992,-64.896,12,2.7,Md,8,223.2,0.58929483,0,us,us2013kzas,2013-06-10T21:16:38.395Z,"70km NNW of Road Town, British Virgin Islands",earthquake
2013-01-29T16:59:40.000Z,19.021,-64.913,42.3,2.7,Md,4,262.8,0.61893923,0,us,us2013kzay,2013-06-10T21:09:48.646Z,"73km NNW of Road Town, British Virgin Islands",earthquake
2013-01-29T16:45:28.700Z,38.824,-122.795,3.8,3,Md,26,122.4,0.01976294,0,us,us2013kza6,2013-06-10T21:02:52.664Z,"6km W of Cobb, California",earthquake
2013-01-29T16:15:23.100Z,-3.523,149.986,10,4.5,Mb,14,97.2,2.26734778,1.44,us,us2013kzcg,2013-06-10T21:09:50.123Z,"138km SW of Kavieng, Papua New Guinea",earthquake
2013-01-29T14:42:45.100Z,-47.832,99.578,2.1,4.8,Mb,25,68.4,8.98225453,0.82,us,us2013kzcf,2014-09-04T17:45:16.000Z,"Southeast Indian Ridge",earthquake
2013-01-29T14:40:55.700Z,-3.786,150.007,10,4.4,Mb,24,72,2.18739772,1.43,us,us2013kzce,2013-06-10T21:09:53.139Z,"160km SSW of Kavieng, Papua New Guinea",earthquake
2013-01-29T13:58:54.900Z,-4.247,143.355,79.2,4.2,Mb,23,100.8,3.15667991,1,us,us2013kzan,2013-03-16T00:10:08.336Z,"56km E of Ambunti, Papua New Guinea",earthquake
2013-01-29T13:29:01.700Z,-16.165,-174.747,74.1,4.6,Mb,45,64.8,5.42402769,0.78,us,us2013kzcd,2014-09-04T17:45:15.000Z,"109km WSW of Hihifo, Tonga",earthquake
2013-01-29T13:17:22.700Z,42.543,144.082,61.9,4.8,Mb,193,46.8,0.86867088,0.72,us,us2013kzal,2013-03-16T00:10:08.268Z,"53km SSW of Kushiro, Japan",earthquake
2013-01-29T12:31:33.400Z,31.869,-94.395,5.1,2.8,MbLg,23,147.6,0.24973165,0.83,us,usc000exeh,2013-03-16T00:10:08.263Z,"3km S of Timpson, Texas",earthquake
2013-01-29T10:47:56.000Z,-15.706,-70.092,218.9,4.1,Mb,29,115.2,1.96731047,1.24,us,usc000exdk,2013-03-16T00:10:08.259Z,"6km ESE of Atuncolla, Peru",earthquake
2013-01-29T09:03:20.300Z,-24.059,-179.828,505.1,4.6,Mb,42,97.2,8.98225453,0.88,us,usc000exci,2013-03-16T00:10:08.253Z,"South of the Fiji Islands",earthquake
2013-01-29T08:57:55.500Z,42.521,79.8,10,4.4,Mb,52,68.4,1.03845247,1.05,us,usc000excc,2013-03-16T00:10:08.247Z,"72km SE of Kegen, Kazakhstan",earthquake
2013-01-29T07:26:16.500Z,18.094,-66.101,27.4,2.8,Md,6,172.8,0.05030566,0,us,us2013kzcv,2013-06-10T21:18:39.354Z,"3km S of G. L. Garcia, Puerto Rico",earthquake
2013-01-29T07:07:17.900Z,61.76,-150.32,40,3.5,Ml,58,39.6,0.35932611,0,us,us2013kzcu,2014-04-08T21:05:02.890Z,"14km W of Willow, Alaska",earthquake
2013-01-29T03:31:23.100Z,-15.545,-72.077,99.6,4.1,Mb,21,126,3.86545067,1.26,us,usc000ex8v,2013-03-16T00:10:08.243Z,"41km SE of Orcopampa, Peru",earthquake
2013-01-29T03:16:36.700Z,-0.06,122.98,133.6,4.9,Mb,52,43.2,0.9989266,1.08,us,usc000ex8s,2013-03-16T00:10:08.235Z,"55km SSW of Bilungala, Indonesia",earthquake
2013-01-29T01:48:57.300Z,35.375,27.204,26.6,4.4,Mb,45,140.4,0.17966306,1.33,us,usc000ex7y,2013-03-16T00:10:08.227Z,"14km S of Karpathos, Greece",earthquake
2013-01-29T00:56:44.200Z,12.084,-88.114,35,4.6,Mb,154,82.8,1.97809026,1.13,us,usc000ex75,2013-03-16T00:10:08.105Z,"102km SW of Jiquilillo, Nicaragua",earthquake
2013-01-29T00:04:59.600Z,52.612,-169.385,13.1,2.6,Ml,6,345.6,0.48958183,0,us,us2013kzck,2013-06-10T21:21:34.002Z,"50km SW of Nikolski, Alaska",earthquake
2013-01-29T00:02:18.900Z,19.542,-65.406,61.2,3.3,Md,6,306,1.22889531,0,us,us2013kza5,2013-06-10T21:02:55.536Z,"131km NNE of Vieques, Puerto Rico",earthquake
2013-01-28T21:24:36.000Z,-22.313,-179.608,583.6,4.8,Mb,228,46.8,5.05392179,0.86,us,usc000ex0c,2013-03-16T00:10:08.050Z,"206km SSW of Ndoi Island, Fiji",earthquake
2013-01-28T21:01:33.300Z,10.467,126.85,50.8,4.2,Mb,50,129.6,8.98225453,0.71,us,us2013kyb9,2013-06-10T21:15:33.851Z,"98km ENE of San Isidro, Philippines",earthquake
2013-01-28T20:49:14.700Z,53.962,-164.256,51.4,4.2,Mb,33,158.4,0.59917629,0.89,us,usc000f54m,2013-06-10T21:20:28.515Z,"101km E of Akutan, Alaska",earthquake
2013-01-28T20:37:09.000Z,42.546,79.734,10.1,4.8,Mb,44,64.8,0.98904513,1.52,us,usc000ewxc,2014-04-10T13:25:28.562Z,"67km SE of Kegen, Kazakhstan",earthquake
2013-01-28T20:29:14.800Z,37.526,143.656,36.6,4.7,Mb,47,122.4,4.49516968,1.11,us,usc000ewx5,2013-03-16T00:10:08.043Z,"229km ESE of Ishinomaki, Japan",earthquake
2013-01-28T20:20:49.600Z,8.949,-82.902,9.9,4.8,Mb,66,151.2,1.58822142,1.54,us,usc000ewwg,2014-04-10T13:25:13.588Z,"15km NNW of Rio Sereno, Panama",earthquake
2013-01-28T19:47:38.000Z,42.461,79.588,10,4.6,Mb,60,64.8,0.87855235,0.97,us,usc000ewvl,2013-03-16T00:10:08.026Z,"68km SSE of Kegen, Kazakhstan",earthquake
2013-01-28T19:38:19.800Z,38.314,46.744,9.9,4.4,Mb,38,57.6,2.39760349,1.7,us,usc000ewv1,2014-04-10T13:24:56.631Z,"33km WSW of Ahar, Iran",earthquake
2013-01-28T19:33:17.900Z,-7.096,129.178,157.9,4.7,Mb,24,57.6,2.27722925,1.09,us,usc000ewur,2013-03-16T00:10:08.023Z,"254km WNW of Saumlaki, Indonesia",earthquake
2013-01-28T19:30:18.600Z,36.812,142.387,35.1,4.6,Mb,8,180,3.36598737,0.83,us,usc000f54j,2013-06-10T21:20:32.802Z,"136km E of Iwaki, Japan",earthquake
2013-01-28T19:11:52.400Z,42.625,79.538,10.2,4.6,Mb,36,82.8,0.84890794,1.64,us,usc000ewuh,2014-04-10T13:24:41.007Z,"50km SSE of Kegen, Kazakhstan",earthquake
2013-01-28T19:03:48.400Z,-7.107,155.879,35,4.9,Mb,29,68.4,4.64429002,1.6,us,usc000ez7v,2013-06-10T21:20:34.251Z,"91km SW of Chirovanga, Solomon Islands",earthquake
2013-01-28T17:31:45.500Z,42.683,79.535,10,4.4,Mb,20,68.4,0.85878941,1.3,us,usc000ewrz,2014-04-10T13:24:12.146Z,"45km SE of Kegen, Kazakhstan",earthquake
2013-01-28T17:03:13.400Z,-11.128,165.56,34.9,4.5,Mb,11,126,5.76359086,1.39,us,usc000f54g,2013-06-10T21:20:35.674Z,"54km SSW of Lata, Solomon Islands",earthquake
2013-01-28T16:38:53.500Z,42.605,79.708,15,6.1,Mw,548,14.4,0.96928219,0.76,us,usc000ewqq,2014-09-04T17:45:14.000Z,"60km SE of Kegen, Kazakhstan",earthquake
2013-01-28T15:59:14.000Z,-5.534,152.522,45.7,4.7,Mb,48,115.2,1.37801565,0.68,us,us2013kych,2013-06-10T21:09:56.066Z,"130km SSW of Taron, PNG",earthquake
2013-01-28T15:54:46.800Z,13.602,-93.024,6.3,4.6,Mb,30,169.2,2.79645548,1.09,us,us2013kycg,2013-06-10T21:09:57.748Z,"134km SW of Ocos, Guatemala",earthquake
2013-01-28T14:54:06.400Z,-52.872,141.047,10,4,Mb,10,169.2,8.98225453,0.67,us,us2013kycf,2013-06-10T21:09:59.177Z,"West of Macquarie Island",earthquake
2013-01-28T14:30:57.000Z,-53.043,140.501,16.1,4,Mb,19,104.4,8.98225453,0.78,us,us2013kyce,2013-06-10T21:10:00.750Z,"West of Macquarie Island",earthquake
2013-01-28T13:52:24.900Z,-56.171,-26.954,65.7,4.7,Mb,32,100.8,5.76359086,0.65,us,us2013kycd,2013-06-10T21:10:02.192Z,"60km NNE of Visokoi Island, ",earthquake
2013-01-28T12:40:38.200Z,52.641,-169.444,9.1,4,Mb,62,172.8,0.48958183,0.52,us,usc000ewn4,2013-03-16T00:10:07.821Z,"51km SW of Nikolski, Alaska",earthquake
2013-01-28T12:15:36.600Z,-3.365,139.337,67,4.6,Mb,42,46.8,1.60798436,0.89,us,us2013kycs,2013-06-10T21:18:42.349Z,"160km WSW of Abepura, Indonesia",earthquake
2013-01-28T12:00:14.000Z,-11,165.449,10,5,Mb,125,54,5.63333515,0.54,us,usc000ewmq,2014-09-04T17:45:12.000Z,"52km SW of Lata, Solomon Islands",earthquake
2013-01-28T11:11:38.100Z,37.6242,-119.0203,3.3,0.5,Md,,176.4,0.00898315,0.05,nc,nc71930181,2013-02-07T20:02:33.501Z,"5km WSW of Mammoth Lakes, California",earthquake
2013-01-28T10:22:22.000Z,37.6275,-119.0263,2.4,0.5,Md,,129.6,0.00898315,0.06,nc,nc71930166,2013-02-07T19:57:57.948Z,"5km WSW of Mammoth Lakes, California",earthquake
2013-01-28T04:02:58.800Z,-4.938,129.336,235.4,4.6,Mb,25,72,3.52588749,1.21,us,usc000ewkv,2013-03-16T00:10:07.807Z,"169km SSE of Saparua, Indonesia",earthquake
2013-01-28T03:45:08.400Z,37.6273,-119.0118,2.9,0.2,Md,,100.8,0.00898315,0.06,nc,nc71930036,2013-02-06T22:16:52.326Z,"4km SW of Mammoth Lakes, California",earthquake
2013-01-28T03:43:30.400Z,37.6245,-119.0137,2.9,0.1,Md,,93.6,0.00898315,0.07,nc,nc71930031,2013-02-06T22:10:51.596Z,"4km SW of Mammoth Lakes, California",earthquake
2013-01-28T02:24:01.200Z,0.423,129.275,35,4.3,Mb,34,126,1.93766607,1,us,us2013kya6,2013-06-10T21:15:35.348Z,"201km SE of Tobelo, Indonesia",earthquake
2013-01-27T21:45:49.480Z,13.287,144.722,47.7,4.5,mb,19,100,,0.25,pde,pde20130127214549480_47,2014-04-10T13:24:27.139Z,"Guam region",earthquake
2013-01-27T20:57:35.150Z,27.214,128.362,57.9,5.2,mb,84,132,,0.99,pde,pde20130127205735150_57,2014-09-04T17:45:11.000Z,"Ryukyu Islands, Japan",earthquake
2013-01-27T20:27:22.880Z,14.18,-91.711,67,4.5,mb,39,208,,0.91,pde,pde20130127202722880_67,2013-03-16T00:10:07.790Z,"Guatemala",earthquake
2013-01-27T19:32:40.690Z,-34.701,-108.943,10,5.2,mb,149,121.5,,1.06,pde,pde20130127193240690_10,2014-09-04T17:45:10.000Z,"southern East Pacific Rise",earthquake
2013-01-27T18:41:48.640Z,36.526,140.534,70.9,5.1,mb,111,118,,0.83,pde,pde20130127184148640_70,2014-09-04T17:45:09.000Z,"near the east coast of Honshu, Japan",earthquake
2013-01-27T16:29:50.100Z,-16.346,-173.218,10,4.2,Mb,20,115.2,4.14482672,0.63,us,us2013kxc7,2013-06-10T21:04:31.821Z,"71km SE of Hihifo, Tonga",earthquake
2013-01-27T16:25:01.200Z,49.883,87.767,37.2,4.1,Mb,30,68.4,4.45474549,0.97,us,us2013kxav,2013-06-10T21:04:33.249Z,"30km ENE of Belyashi, Russia",earthquake
